VAR1	VAR2	VAR3	VAR4	VAR5	VAR6
SLG			DLG		--
	3.020000000000000e+2	-2.517720000000000e-1		3.020000000000000e+2	-1.802930000000000e-1
	3.030000000000000e+2	-2.464240000000000e-1		3.030000000000000e+2	-1.609840000000000e-1
	3.040000000000000e+2	-2.342180000000000e-1		3.040000000000000e+2	-1.254860000000000e-1
	3.050000000000000e+2	-2.139690000000000e-1		3.050000000000000e+2	-8.620450000000000e-2
	3.060000000000000e+2	-1.862720000000000e-1		3.060000000000000e+2	-5.586090000000000e-2
	3.070000000000000e+2	-1.537700000000000e-1		3.070000000000000e+2	-4.184230000000000e-2
	3.080000000000000e+2	-1.194980000000000e-1		3.080000000000000e+2	-4.301100000000000e-2
	3.090000000000000e+2	-8.565700000000000e-2		3.090000000000000e+2	-5.082540000000000e-2
	3.100000000000000e+2	-5.375570000000000e-2		3.100000000000000e+2	-5.390990000000000e-2
	3.110000000000000e+2	-2.531920000000000e-2		3.110000000000000e+2	-4.346129999999999e-2
	3.120000000000000e+2	-1.941250000000000e-3		3.120000000000000e+2	-1.714270000000000e-2
	3.130000000000000e+2	1.564670000000000e-2		3.130000000000000e+2	1.965170000000000e-2
	3.140000000000000e+2	2.821550000000000e-2		3.140000000000000e+2	5.559890000000000e-2
	3.150000000000000e+2	3.730360000000000e-2		3.150000000000000e+2	7.794230000000000e-2
	3.160000000000000e+2	4.406580000000000e-2		3.160000000000000e+2	7.843860000000000e-2
	3.170000000000000e+2	4.878710000000000e-2		3.170000000000000e+2	5.775900000000000e-2
	3.180000000000000e+2	5.088740000000000e-2		3.180000000000000e+2	2.535410000000000e-2
	3.190000000000000e+2	4.978850000000000e-2		3.190000000000000e+2	-4.979000000000000e-3
	3.200000000000000e+2	4.605220000000000e-2		3.200000000000000e+2	-2.120240000000000e-2
	3.210000000000000e+2	4.119010000000000e-2		3.210000000000000e+2	-1.784160000000000e-2
	3.220000000000000e+2	3.649390000000000e-2		3.220000000000000e+2	2.095680000000000e-3
	3.230000000000000e+2	3.219260000000000e-2		3.230000000000000e+2	2.838220000000000e-2
	3.240000000000000e+2	2.788740000000000e-2		3.240000000000000e+2	4.794710000000000e-2
	3.250000000000000e+2	2.356760000000000e-2		3.250000000000000e+2	5.121710000000000e-2
	3.260000000000000e+2	1.992830000000000e-2		3.260000000000000e+2	3.707630000000000e-2
	3.270000000000000e+2	1.789970000000000e-2		3.270000000000000e+2	1.333360000000000e-2
	3.280000000000000e+2	1.777560000000000e-2		3.280000000000000e+2	-7.287610000000000e-3
	3.290000000000000e+2	1.856910000000000e-2		3.290000000000000e+2	-1.313890000000000e-2
	3.300000000000000e+2	1.840090000000000e-2		3.300000000000000e+2	1.102500000000000e-3
	3.310000000000000e+2	1.556130000000000e-2		3.310000000000000e+2	3.205970000000000e-2
	3.320000000000000e+2	8.964770000000000e-3		3.320000000000000e+2	6.855610000000001e-2
	3.330000000000000e+2	-2.319640000000000e-3		3.330000000000000e+2	9.524690000000000e-2
	3.340000000000000e+2	-1.928090000000000e-2		3.340000000000000e+2	9.868280000000000e-2
	3.350000000000000e+2	-4.239490000000001e-2		3.350000000000000e+2	7.348660000000000e-2
	3.360000000000000e+2	-7.078719999999999e-2		3.360000000000000e+2	2.519070000000000e-2
	3.370000000000000e+2	-1.015230000000000e-1		3.370000000000000e+2	-3.221780000000000e-2
	3.380000000000000e+2	-1.301100000000000e-1		3.380000000000000e+2	-8.266680000000000e-2
	3.390000000000000e+2	-1.526980000000000e-1		3.390000000000000e+2	-1.145650000000000e-1
	3.400000000000000e+2	-1.682340000000000e-1		3.400000000000000e+2	-1.248350000000000e-1
	3.410000000000000e+2	-1.784590000000000e-1		3.410000000000000e+2	-1.193780000000000e-1
	3.420000000000000e+2	-1.857700000000000e-1		3.420000000000000e+2	-1.098930000000000e-1
	3.430000000000000e+2	-1.910430000000000e-1		3.430000000000000e+2	-1.082450000000000e-1
	3.440000000000000e+2	-1.935850000000000e-1		3.440000000000000e+2	-1.206860000000000e-1
	3.450000000000000e+2	-1.929260000000000e-1		3.450000000000000e+2	-1.445520000000000e-1
	3.460000000000000e+2	-1.896360000000000e-1		3.460000000000000e+2	-1.693000000000000e-1
	3.470000000000000e+2	-1.844040000000000e-1		3.470000000000000e+2	-1.815730000000000e-1
	3.480000000000000e+2	-1.771050000000000e-1		3.480000000000000e+2	-1.714710000000000e-1
	3.490000000000000e+2	-1.667160000000000e-1		3.490000000000000e+2	-1.369180000000000e-1
	3.500000000000000e+2	-1.519940000000000e-1		3.500000000000000e+2	-8.496140000000000e-2
	3.510000000000000e+2	-1.329390000000000e-1		3.510000000000000e+2	-2.977110000000000e-2
	3.520000000000000e+2	-1.117070000000000e-1		3.520000000000000e+2	1.271350000000000e-2
	3.530000000000000e+2	-9.153000000000000e-2		3.530000000000000e+2	3.145860000000000e-2
	3.540000000000000e+2	-7.467560000000000e-2		3.540000000000000e+2	2.497540000000000e-2
	3.550000000000000e+2	-6.161629999999999e-2		3.550000000000000e+2	1.957130000000000e-3
	3.560000000000000e+2	-5.186150000000000e-2		3.560000000000000e+2	-2.296530000000000e-2
	3.570000000000000e+2	-4.506259999999999e-2		3.570000000000000e+2	-3.617900000000000e-2
	3.580000000000000e+2	-4.121830000000000e-2		3.580000000000000e+2	-3.064930000000000e-2
	3.590000000000000e+2	-3.968770000000001e-2		3.590000000000000e+2	-8.316000000000000e-3
	3.600000000000000e+2	-3.814040000000000e-2		3.600000000000000e+2	2.089270000000000e-2
	3.610000000000000e+2	-3.318050000000000e-2		3.610000000000000e+2	4.336820000000000e-2
	3.620000000000000e+2	-2.219020000000000e-2		3.620000000000000e+2	4.851880000000000e-2
	3.630000000000000e+2	-4.789669999999999e-3		3.630000000000000e+2	3.405520000000000e-2
	3.640000000000000e+2	1.749680000000000e-2		3.640000000000000e+2	7.455260000000000e-3
	3.650000000000000e+2	4.219310000000001e-2		3.650000000000000e+2	-1.696840000000000e-2
	3.660000000000000e+2	6.699420000000000e-2		3.660000000000000e+2	-2.463630000000000e-2
	3.670000000000000e+2	9.090720000000000e-2		3.670000000000000e+2	-7.055280000000001e-3
	3.680000000000000e+2	1.136460000000000e-1		3.680000000000000e+2	3.467330000000000e-2
	3.690000000000000e+2	1.343240000000000e-1		3.690000000000000e+2	8.985050000000000e-2
	3.700000000000000e+2	1.511250000000000e-1		3.700000000000000e+2	1.414010000000000e-1
	3.710000000000000e+2	1.623930000000000e-1		3.710000000000000e+2	1.720470000000000e-1
	3.720000000000000e+2	1.675700000000000e-1		3.720000000000000e+2	1.719250000000000e-1
	3.730000000000000e+2	1.666070000000000e-1		3.730000000000000e+2	1.434030000000000e-1
	3.740000000000000e+2	1.590530000000000e-1		3.740000000000000e+2	9.964340000000000e-2
	3.750000000000000e+2	1.440110000000000e-1		3.750000000000000e+2	5.769039999999999e-2
	3.760000000000000e+2	1.210310000000000e-1		3.760000000000000e+2	3.070570000000000e-2
	3.770000000000000e+2	9.065420000000000e-2		3.770000000000000e+2	2.328270000000000e-2
	3.780000000000000e+2	5.419200000000000e-2		3.780000000000000e+2	3.035320000000000e-2
	3.790000000000000e+2	1.329870000000000e-2		3.790000000000000e+2	3.949360000000000e-2
	3.800000000000000e+2	-3.046870000000000e-2		3.800000000000000e+2	3.622240000000000e-2
	3.810000000000000e+2	-7.568230000000000e-2		3.810000000000000e+2	1.079190000000000e-2
	3.820000000000000e+2	-1.203780000000000e-1		3.820000000000000e+2	-3.671829999999999e-2
	3.830000000000000e+2	-1.614650000000000e-1		3.830000000000000e+2	-9.579270000000002e-2
	3.840000000000000e+2	-1.954380000000000e-1		3.840000000000000e+2	-1.497140000000000e-1
	3.850000000000000e+2	-2.198070000000000e-1		3.850000000000000e+2	-1.828050000000000e-1
	3.860000000000000e+2	-2.339930000000000e-1		3.860000000000000e+2	-1.868140000000000e-1
	3.870000000000000e+2	-2.389700000000000e-1		3.870000000000000e+2	-1.635300000000000e-1
	3.880000000000000e+2	-2.360590000000000e-1		3.880000000000000e+2	-1.236640000000000e-1
	3.890000000000000e+2	-2.263640000000000e-1		3.890000000000000e+2	-8.305280000000002e-2
	3.900000000000000e+2	-2.110260000000000e-1		3.900000000000000e+2	-5.649870000000000e-2
	3.910000000000000e+2	-1.915240000000000e-1		3.910000000000000e+2	-5.105460000000000e-2
	3.920000000000000e+2	-1.696310000000000e-1		3.920000000000000e+2	-6.289860000000000e-2
	3.930000000000000e+2	-1.468990000000000e-1		3.930000000000000e+2	-8.001780000000000e-2
	3.940000000000000e+2	-1.240190000000000e-1		3.940000000000000e+2	-8.866990000000000e-2
	3.950000000000000e+2	-1.009780000000000e-1		3.950000000000000e+2	-7.982779999999998e-2
	3.960000000000000e+2	-7.815140000000002e-2		3.960000000000000e+2	-5.274230000000000e-2
	3.970000000000000e+2	-5.707720000000000e-2		3.970000000000000e+2	-1.463970000000000e-2
	3.980000000000000e+2	-3.979210000000000e-2		3.980000000000000e+2	2.246400000000000e-2
	3.990000000000000e+2	-2.735620000000000e-2		3.990000000000000e+2	4.664560000000000e-2
	4.000000000000000e+2	-1.909460000000000e-2		4.000000000000000e+2	5.127490000000000e-2
	4.010000000000000e+2	-1.327100000000000e-2		4.010000000000000e+2	3.807460000000000e-2
	4.020000000000000e+2	-8.423370000000000e-3		4.020000000000000e+2	1.636600000000000e-2
	4.030000000000000e+2	-4.426450000000000e-3		4.030000000000000e+2	-1.095910000000000e-3
	4.040000000000000e+2	-1.939220000000000e-3		4.040000000000000e+2	-3.860530000000000e-3
	4.050000000000000e+2	-5.318889999999999e-4		4.050000000000000e+2	1.174630000000000e-2
	4.060000000000000e+2	2.074270000000000e-3		4.060000000000000e+2	4.144280000000000e-2
	4.070000000000000e+2	8.692040000000000e-3		4.070000000000000e+2	7.489530000000000e-2
	4.080000000000000e+2	2.054560000000000e-2		4.080000000000000e+2	1.002020000000000e-1
	4.090000000000000e+2	3.634720000000000e-2		4.090000000000000e+2	1.096900000000000e-1
	4.100000000000000e+2	5.365780000000000e-2		4.100000000000000e+2	1.033210000000000e-1
	4.110000000000000e+2	7.099420000000001e-2		4.110000000000000e+2	8.818950000000000e-2
	4.120000000000000e+2	8.800110000000000e-2		4.120000000000000e+2	7.506960000000000e-2
	4.130000000000000e+2	1.040710000000000e-1		4.130000000000000e+2	7.331009999999998e-2
	4.140000000000000e+2	1.172720000000000e-1		4.140000000000000e+2	8.660420000000000e-2
	4.150000000000000e+2	1.253180000000000e-1		4.150000000000000e+2	1.114210000000000e-1
	4.160000000000000e+2	1.272850000000000e-1		4.160000000000000e+2	1.383060000000000e-1
	4.170000000000000e+2	1.238390000000000e-1		4.170000000000000e+2	1.556220000000000e-1
	4.180000000000000e+2	1.164620000000000e-1		4.180000000000000e+2	1.546770000000000e-1
	4.190000000000000e+2	1.063240000000000e-1		4.190000000000000e+2	1.337000000000000e-1
	4.200000000000000e+2	9.332280000000000e-2		4.200000000000000e+2	9.866980000000000e-2
	4.210000000000000e+2	7.621180000000000e-2		4.210000000000000e+2	6.070490000000000e-2
	4.220000000000000e+2	5.416720000000000e-2		4.220000000000000e+2	3.110250000000000e-2
	4.230000000000000e+2	2.813460000000000e-2		4.230000000000000e+2	1.650280000000000e-2
	4.240000000000000e+2	5.069350000000000e-4		4.240000000000000e+2	1.635180000000000e-2
	4.250000000000000e+2	-2.635240000000000e-2		4.250000000000000e+2	2.353870000000000e-2
	4.260000000000000e+2	-5.092160000000000e-2		4.260000000000000e+2	2.763300000000000e-2
	4.270000000000000e+2	-7.220860000000000e-2		4.270000000000000e+2	1.962250000000000e-2
	4.280000000000000e+2	-8.952950000000000e-2		4.280000000000000e+2	-3.596450000000000e-3
	4.290000000000000e+2	-1.023050000000000e-1		4.290000000000000e+2	-3.732190000000000e-2
	4.300000000000000e+2	-1.101990000000000e-1		4.300000000000000e+2	-7.083839999999999e-2
	4.310000000000000e+2	-1.138180000000000e-1		4.310000000000000e+2	-9.227690000000002e-2
	4.320000000000000e+2	-1.150130000000000e-1		4.320000000000000e+2	-9.399630000000000e-2
	4.330000000000000e+2	-1.162300000000000e-1		4.330000000000000e+2	-7.588310000000000e-2
	4.340000000000000e+2	-1.192640000000000e-1		4.340000000000000e+2	-4.535050000000000e-2
	4.350000000000000e+2	-1.248290000000000e-1		4.350000000000000e+2	-1.409610000000000e-2
	4.360000000000000e+2	-1.329990000000000e-1		4.360000000000000e+2	6.571250000000000e-3
	4.370000000000000e+2	-1.433610000000000e-1		4.370000000000000e+2	1.038510000000000e-2
	4.380000000000000e+2	-1.550880000000000e-1		4.380000000000000e+2	-6.556410000000000e-4
	4.390000000000000e+2	-1.663880000000000e-1		4.390000000000000e+2	-1.727020000000000e-2
	4.400000000000000e+2	-1.745210000000000e-1		4.400000000000000e+2	-2.768210000000000e-2
	4.410000000000000e+2	-1.769450000000000e-1		4.410000000000000e+2	-2.302250000000000e-2
	4.420000000000000e+2	-1.721040000000000e-1		4.420000000000000e+2	-1.314270000000000e-3
	4.430000000000000e+2	-1.601570000000000e-1		4.430000000000000e+2	3.141040000000000e-2
	4.440000000000000e+2	-1.426060000000000e-1		4.440000000000000e+2	6.321200000000001e-2
	4.450000000000000e+2	-1.206770000000000e-1		4.450000000000000e+2	8.178290000000000e-2
	4.460000000000000e+2	-9.450610000000000e-2		4.460000000000000e+2	8.069850000000000e-2
	4.470000000000000e+2	-6.368580000000000e-2		4.470000000000000e+2	6.246860000000000e-2
	4.480000000000000e+2	-2.823870000000000e-2		4.480000000000000e+2	3.721520000000000e-2
	4.490000000000000e+2	1.067320000000000e-2		4.490000000000000e+2	1.815150000000000e-2
	4.500000000000000e+2	5.146600000000000e-2		4.500000000000000e+2	1.622390000000000e-2
	4.510000000000000e+2	9.286720000000002e-2		4.510000000000000e+2	3.576600000000001e-2
	4.520000000000000e+2	1.331850000000000e-1		4.520000000000000e+2	7.273580000000000e-2
	4.530000000000000e+2	1.700030000000000e-1		4.530000000000000e+2	1.160370000000000e-1
	4.540000000000000e+2	2.004660000000000e-1		4.540000000000000e+2	1.518480000000000e-1
	4.550000000000000e+2	2.220420000000000e-1		4.550000000000000e+2	1.696560000000000e-1
	4.560000000000000e+2	2.336700000000000e-1		4.560000000000000e+2	1.673080000000000e-1
	4.570000000000000e+2	2.362500000000000e-1		4.570000000000000e+2	1.518200000000000e-1
	4.580000000000000e+2	2.318740000000000e-1		4.580000000000000e+2	1.352370000000000e-1
	4.590000000000000e+2	2.219290000000000e-1		4.590000000000000e+2	1.286790000000000e-1
	4.600000000000000e+2	2.060150000000000e-1		4.600000000000000e+2	1.375750000000000e-1
	4.610000000000000e+2	1.834690000000000e-1		4.610000000000000e+2	1.592710000000000e-1
	4.620000000000000e+2	1.540650000000000e-1		4.620000000000000e+2	1.836340000000000e-1
	4.630000000000000e+2	1.193380000000000e-1		4.630000000000000e+2	1.967590000000000e-1
	4.640000000000000e+2	8.175750000000002e-2		4.640000000000000e+2	1.874960000000000e-1
	4.650000000000000e+2	4.357770000000000e-2		4.650000000000000e+2	1.531840000000000e-1
	4.660000000000000e+2	6.371390000000000e-3		4.660000000000000e+2	1.014340000000000e-1
	4.670000000000000e+2	-2.852970000000000e-2		4.670000000000000e+2	4.681759999999999e-2
	4.680000000000000e+2	-5.940700000000000e-2		4.680000000000000e+2	4.127500000000000e-3
	4.690000000000000e+2	-8.376390000000000e-2		4.690000000000000e+2	-1.737960000000000e-2
	4.700000000000000e+2	-9.934170000000000e-2		4.700000000000000e+2	-1.686980000000000e-2
	4.710000000000000e+2	-1.058370000000000e-1		4.710000000000000e+2	-1.584890000000000e-3
	4.720000000000000e+2	-1.051880000000000e-1		4.720000000000000e+2	1.624500000000000e-2
	4.730000000000000e+2	-9.980120000000000e-2		4.730000000000000e+2	2.430760000000000e-2
	4.740000000000000e+2	-9.080340000000000e-2		4.740000000000000e+2	1.540930000000000e-2
	4.750000000000000e+2	-7.858250000000000e-2		4.750000000000000e+2	-8.312940000000002e-3
	4.760000000000000e+2	-6.401989999999999e-2		4.760000000000000e+2	-3.643650000000000e-2
	4.770000000000000e+2	-4.904080000000000e-2		4.770000000000000e+2	-5.634849999999999e-2
	4.780000000000000e+2	-3.608360000000000e-2		4.780000000000000e+2	-5.840430000000000e-2
	4.790000000000000e+2	-2.663310000000000e-2		4.790000000000000e+2	-4.077029999999999e-2
	4.800000000000000e+2	-2.072600000000000e-2		4.800000000000000e+2	-1.052270000000000e-2
	4.810000000000000e+2	-1.781380000000000e-2		4.810000000000000e+2	1.885910000000000e-2
	4.820000000000000e+2	-1.769440000000000e-2		4.820000000000000e+2	3.321910000000000e-2
	4.830000000000000e+2	-2.109470000000000e-2		4.830000000000000e+2	2.455210000000000e-2
	4.840000000000000e+2	-2.921170000000000e-2		4.840000000000000e+2	-4.793660000000000e-3
	4.850000000000000e+2	-4.202590000000000e-2		4.850000000000000e+2	-4.314220000000000e-2
	4.860000000000000e+2	-5.731910000000000e-2		4.860000000000000e+2	-7.468950000000000e-2
	4.870000000000000e+2	-7.175229999999999e-2		4.870000000000000e+2	-8.592040000000000e-2
	4.880000000000000e+2	-8.261410000000000e-2		4.880000000000000e+2	-7.069069999999999e-2
	4.890000000000000e+2	-8.838000000000000e-2		4.890000000000000e+2	-3.250960000000000e-2
	4.900000000000000e+2	-8.814420000000000e-2		4.900000000000000e+2	1.653720000000000e-2
	4.910000000000000e+2	-8.142970000000000e-2		4.910000000000000e+2	6.009040000000000e-2
	4.920000000000000e+2	-6.845020000000000e-2		4.920000000000000e+2	8.404280000000000e-2
	4.930000000000000e+2	-5.000470000000000e-2		4.930000000000000e+2	8.307620000000000e-2
	4.940000000000000e+2	-2.764180000000000e-2		4.940000000000000e+2	6.341959999999999e-2
	4.950000000000000e+2	-2.959760000000000e-3		4.950000000000000e+2	3.900130000000000e-2
	4.960000000000000e+2	2.280830000000000e-2		4.960000000000000e+2	2.446860000000000e-2
	4.970000000000000e+2	4.930720000000000e-2		4.970000000000000e+2	2.929830000000000e-2
	4.980000000000000e+2	7.646980000000000e-2		4.980000000000000e+2	5.418350000000000e-2
	4.990000000000000e+2	1.034130000000000e-1		4.990000000000000e+2	9.082220000000000e-2
	5.000000000000000e+2	1.280560000000000e-1		5.000000000000000e+2	1.252710000000000e-1
	5.010000000000000e+2	1.479510000000000e-1		5.010000000000000e+2	1.437030000000000e-1
	5.020000000000000e+2	1.619290000000000e-1		5.020000000000000e+2	1.383340000000000e-1
	5.030000000000000e+2	1.700620000000000e-1		5.030000000000000e+2	1.113480000000000e-1
	5.040000000000000e+2	1.727180000000000e-1		5.040000000000000e+2	7.417040000000000e-2
	5.050000000000000e+2	1.702500000000000e-1		5.050000000000000e+2	4.179450000000000e-2
	5.060000000000000e+2	1.625710000000000e-1		5.060000000000000e+2	2.599900000000000e-2
	5.070000000000000e+2	1.494400000000000e-1		5.070000000000000e+2	3.101030000000000e-2
	5.080000000000000e+2	1.314770000000000e-1		5.080000000000000e+2	5.233270000000000e-2
	5.090000000000000e+2	1.107200000000000e-1		5.090000000000000e+2	7.858499999999998e-2
	5.100000000000000e+2	8.957400000000000e-2		5.100000000000000e+2	9.632260000000002e-2
	5.110000000000000e+2	6.935200000000000e-2		5.110000000000000e+2	9.569330000000000e-2
	5.120000000000000e+2	5.019530000000000e-2		5.120000000000000e+2	7.458230000000000e-2
	5.130000000000000e+2	3.223470000000000e-2		5.130000000000000e+2	3.993120000000000e-2
	5.140000000000000e+2	1.599820000000000e-2		5.140000000000000e+2	4.442580000000000e-3
	5.150000000000000e+2	1.597370000000000e-3		5.150000000000000e+2	-1.980840000000000e-2
	5.160000000000000e+2	-1.186840000000000e-2		5.160000000000000e+2	-2.668980000000000e-2
	5.170000000000000e+2	-2.624960000000000e-2		5.170000000000000e+2	-1.821070000000000e-2
	5.180000000000000e+2	-4.338260000000000e-2		5.180000000000000e+2	-3.500630000000000e-3
	5.190000000000000e+2	-6.378540000000001e-2		5.190000000000000e+2	5.233660000000000e-3
	5.200000000000000e+2	-8.606800000000000e-2		5.200000000000000e+2	-1.898290000000000e-3
	5.210000000000000e+2	-1.075160000000000e-1		5.210000000000000e+2	-2.799590000000000e-2
	5.220000000000000e+2	-1.256340000000000e-1		5.220000000000000e+2	-6.747680000000000e-2
	5.230000000000000e+2	-1.391610000000000e-1		5.230000000000000e+2	-1.083190000000000e-1
	5.240000000000000e+2	-1.477640000000000e-1		5.240000000000000e+2	-1.376010000000000e-1
	5.250000000000000e+2	-1.511300000000000e-1		5.250000000000000e+2	-1.470390000000000e-1
	5.260000000000000e+2	-1.485010000000000e-1		5.260000000000000e+2	-1.360660000000000e-1
	5.270000000000000e+2	-1.392540000000000e-1		5.270000000000000e+2	-1.117210000000000e-1
	5.280000000000000e+2	-1.237320000000000e-1		5.280000000000000e+2	-8.572940000000002e-2
	5.290000000000000e+2	-1.035110000000000e-1		5.290000000000000e+2	-6.974070000000000e-2
	5.300000000000000e+2	-8.057579999999998e-2		5.300000000000000e+2	-7.011120000000000e-2
	5.310000000000000e+2	-5.625630000000000e-2		5.310000000000000e+2	-8.463989999999998e-2
	5.320000000000000e+2	-3.110180000000000e-2		5.320000000000000e+2	-1.034600000000000e-1
	5.330000000000000e+2	-5.340119999999999e-3		5.330000000000000e+2	-1.140640000000000e-1
	5.340000000000000e+2	2.052960000000000e-2		5.340000000000000e+2	-1.073530000000000e-1
	5.350000000000000e+2	4.555140000000000e-2		5.350000000000000e+2	-8.124510000000000e-2
	5.360000000000000e+2	6.911739999999999e-2		5.360000000000000e+2	-4.110700000000000e-2
	5.370000000000000e+2	9.153740000000000e-2		5.370000000000000e+2	2.446880000000000e-3
	5.380000000000000e+2	1.131200000000000e-1		5.380000000000000e+2	3.772040000000000e-2
	5.390000000000000e+2	1.329930000000000e-1		5.390000000000000e+2	5.668360000000000e-2
	5.400000000000000e+2	1.490980000000000e-1		5.400000000000000e+2	5.831340000000000e-2
	5.410000000000000e+2	1.592340000000000e-1		5.410000000000000e+2	4.865820000000000e-2
	5.420000000000000e+2	1.621890000000000e-1		5.420000000000000e+2	3.783699999999999e-2
	5.430000000000000e+2	1.579960000000000e-1		5.430000000000000e+2	3.534530000000000e-2
	5.440000000000000e+2	1.475480000000000e-1		5.440000000000000e+2	4.570790000000000e-2
	5.450000000000000e+2	1.322790000000000e-1		5.450000000000000e+2	6.667920000000001e-2
	5.460000000000000e+2	1.136440000000000e-1		5.460000000000000e+2	9.036930000000000e-2
	5.470000000000000e+2	9.288350000000000e-2		5.470000000000000e+2	1.065360000000000e-1
	5.480000000000000e+2	7.150110000000000e-2		5.480000000000000e+2	1.069930000000000e-1
	5.490000000000000e+2	5.146780000000000e-2		5.490000000000000e+2	8.966750000000000e-2
	5.500000000000000e+2	3.455030000000000e-2		5.500000000000000e+2	6.043430000000000e-2
	5.510000000000000e+2	2.157910000000000e-2		5.510000000000000e+2	3.038880000000000e-2
	5.520000000000000e+2	1.231400000000000e-2		5.520000000000000e+2	1.034900000000000e-2
	5.530000000000000e+2	6.080980000000001e-3		5.530000000000000e+2	6.404760000000000e-3
	5.540000000000000e+2	2.345090000000000e-3		5.540000000000000e+2	1.771140000000000e-2
	5.550000000000000e+2	8.129700000000000e-4		5.550000000000000e+2	3.720070000000000e-2
	5.560000000000000e+2	1.232780000000000e-3		5.560000000000000e+2	5.471150000000000e-2
	5.570000000000000e+2	3.257500000000000e-3		5.570000000000000e+2	6.124110000000000e-2
	5.580000000000000e+2	6.564930000000000e-3		5.580000000000000e+2	5.274580000000000e-2
	5.590000000000000e+2	1.092340000000000e-2		5.590000000000000e+2	3.183710000000000e-2
	5.600000000000000e+2	1.617320000000000e-2		5.600000000000000e+2	6.427050000000000e-3
	5.610000000000000e+2	2.166570000000000e-2		5.610000000000000e+2	-1.418140000000000e-2
	5.620000000000000e+2	2.581820000000000e-2		5.620000000000000e+2	-2.381220000000000e-2
	5.630000000000000e+2	2.592280000000000e-2		5.630000000000000e+2	-2.224770000000000e-2
	5.640000000000000e+2	1.979910000000000e-2		5.640000000000000e+2	-1.530370000000000e-2
	5.650000000000000e+2	7.114330000000000e-3		5.650000000000000e+2	-1.224620000000000e-2
	5.660000000000000e+2	-1.125460000000000e-2		5.660000000000000e+2	-2.161210000000000e-2
	5.670000000000000e+2	-3.329970000000000e-2		5.670000000000000e+2	-4.726700000000000e-2
	5.680000000000000e+2	-5.639600000000000e-2		5.680000000000000e+2	-8.621110000000000e-2
	5.690000000000000e+2	-7.807000000000000e-2		5.690000000000000e+2	-1.293460000000000e-1
	5.700000000000000e+2	-9.641230000000000e-2		5.700000000000000e+2	-1.652480000000000e-1
	5.710000000000000e+2	-1.098670000000000e-1		5.710000000000000e+2	-1.849960000000000e-1
	5.720000000000000e+2	-1.170940000000000e-1		5.720000000000000e+2	-1.857050000000000e-1
	5.730000000000000e+2	-1.178720000000000e-1		5.730000000000000e+2	-1.711980000000000e-1
	5.740000000000000e+2	-1.133030000000000e-1		5.740000000000000e+2	-1.496400000000000e-1
	5.750000000000000e+2	-1.048150000000000e-1		5.750000000000000e+2	-1.295600000000000e-1
	5.760000000000000e+2	-9.279480000000000e-2		5.760000000000000e+2	-1.159860000000000e-1
	5.770000000000000e+2	-7.647300000000000e-2		5.770000000000000e+2	-1.081290000000000e-1
	5.780000000000000e+2	-5.533320000000000e-2		5.780000000000000e+2	-1.003790000000000e-1
	5.790000000000000e+2	-3.008400000000000e-2		5.790000000000000e+2	-8.533330000000000e-2
	5.800000000000000e+2	-2.778150000000000e-3		5.800000000000000e+2	-5.747560000000000e-2
	5.810000000000000e+2	2.397660000000000e-2		5.810000000000000e+2	-1.658320000000000e-2
	5.820000000000000e+2	4.817060000000000e-2		5.820000000000000e+2	3.114250000000000e-2
	5.830000000000000e+2	6.907450000000001e-2		5.830000000000000e+2	7.468559999999998e-2
	5.840000000000000e+2	8.679710000000000e-2		5.840000000000000e+2	1.024560000000000e-1
	5.850000000000000e+2	1.012300000000000e-1		5.850000000000000e+2	1.076330000000000e-1
	5.860000000000000e+2	1.117210000000000e-1		5.860000000000000e+2	9.164309999999998e-2
	5.870000000000000e+2	1.179830000000000e-1		5.870000000000000e+2	6.339810000000000e-2
	5.880000000000000e+2	1.210000000000000e-1		5.880000000000000e+2	3.519330000000000e-2
	5.890000000000000e+2	1.224130000000000e-1		5.890000000000000e+2	1.786550000000000e-2
	5.900000000000000e+2	1.230180000000000e-1		5.900000000000000e+2	1.681620000000000e-2
	5.910000000000000e+2	1.222680000000000e-1		5.910000000000000e+2	3.019880000000000e-2
	5.920000000000000e+2	1.192850000000000e-1		5.920000000000000e+2	5.003200000000000e-2
	5.930000000000000e+2	1.134940000000000e-1		5.930000000000000e+2	6.582230000000000e-2
	5.940000000000000e+2	1.046660000000000e-1		5.940000000000000e+2	6.948070000000001e-2
	5.950000000000000e+2	9.321440000000000e-2		5.950000000000000e+2	5.939070000000000e-2
	5.960000000000000e+2	8.070630000000002e-2		5.960000000000000e+2	4.125700000000000e-2
	5.970000000000000e+2	6.915160000000001e-2		5.970000000000000e+2	2.524150000000000e-2
	5.980000000000000e+2	5.973530000000000e-2		5.980000000000000e+2	2.118360000000000e-2
	5.990000000000000e+2	5.309500000000000e-2		5.990000000000000e+2	3.431450000000000e-2
	6.000000000000000e+2	4.967470000000000e-2		6.000000000000000e+2	6.273540000000000e-2
	6.010000000000000e+2	4.903260000000000e-2		6.010000000000000e+2	9.732750000000002e-2
	6.020000000000000e+2	4.924100000000000e-2		6.020000000000000e+2	1.247870000000000e-1
	6.030000000000000e+2	4.737710000000000e-2		6.030000000000000e+2	1.330100000000000e-1
	6.040000000000000e+2	4.086260000000000e-2		6.040000000000000e+2	1.162690000000000e-1
	6.050000000000000e+2	2.865970000000000e-2		6.050000000000000e+2	7.765270000000000e-2
