# E (eV)  pdos(E) 
   -4.214000225   26.735012054
   -4.193999767   30.397012711
   -4.173999786   33.627044678
   -4.153999805   36.148189545
   -4.133999825   37.842517853
   -4.113999844   38.633377075
   -4.093999863   38.544277191
   -4.073999882   37.722835541
   -4.053999901   36.360771179
   -4.033999920   34.694946289
   -4.013999939   32.969089508
   -3.993999958   31.416875839
   -3.973999977   30.099946976
   -3.953999996   29.130638123
   -3.934000015   28.476230621
   -3.914000034   28.035600662
   -3.894000053   27.757301331
   -3.874000072   27.499624252
   -3.854000092   27.183057785
   -3.834000111   26.744001389
   -3.813999891   26.113246918
   -3.793999910   25.318866730
   -3.773999929   24.347490311
   -3.753999949   23.231548309
   -3.733999968   22.008018494
   -3.713999987   20.681980133
   -3.694000006   19.246395111
   -3.674000025   17.736892700
   -3.654000044   16.120542526
   -3.634000063   14.416907310
   -3.614000082   12.662960052
   -3.594000101   10.892092705
   -3.573999882    9.163749695
   -3.553999901    7.561139584
   -3.533999920    6.102375031
   -3.513999939    4.833432674
   -3.493999958    3.774156094
   -3.473999977    2.922825336
   -3.453999996    2.259515285
   -3.434000015    1.757495165
   -3.414000034    1.385352373
   -3.394000053    1.113847613
   -3.374000072    0.915532351
   -3.354000092    0.769423783
   -3.334000111    0.658678055
   -3.313999891    0.572626173
   -3.293999910    0.504194736
   -3.273999929    0.447533458
   -3.253999949    0.399608463
   -3.233999968    0.359229147
   -3.213999987    0.324618191
   -3.194000006    0.294982940
   -3.174000025    0.269702435
   -3.154000044    0.248438954
   -3.134000063    0.230987623
   -3.114000082    0.216756850
   -3.094000101    0.205850393
   -3.073999882    0.197889194
   -3.053999901    0.192640513
   -3.033999920    0.189605951
   -3.013999939    0.188216567
   -2.993999958    0.187750712
   -2.973999977    0.187324107
   -2.953999996    0.186134413
   -2.934000015    0.183532953
   -2.914000034    0.179149017
   -2.894000053    0.172951296
   -2.874000072    0.165037945
   -2.854000092    0.156061172
   -2.834000111    0.146678433
   -2.813999891    0.137687445
   -2.793999910    0.129734412
   -2.773999929    0.123400815
   -2.753999949    0.119106673
   -2.733999968    0.116954722
   -2.713999987    0.116938278
   -2.694000006    0.118903853
   -2.674000025    0.122621134
   -2.654000044    0.127942711
   -2.634000063    0.134931922
   -2.614000082    0.144153535
   -2.594000101    0.157120794
   -2.573999882    0.176751822
   -2.553999901    0.208213493
   -2.533999920    0.259976268
   -2.513999939    0.344941586
   -2.493999958    0.480441898
   -2.473999977    0.690012336
   -2.453999996    1.000262260
   -2.434000015    1.440146565
   -2.414000034    2.033576012
   -2.394000053    2.796154976
   -2.374000072    3.728601694
   -2.354000092    4.802977562
   -2.334000111    5.969049454
   -2.313999891    7.155843258
   -2.293999910    8.279501915
   -2.273999929    9.281270981
   -2.253999949   10.070156097
   -2.233999968   10.619870186
   -2.213999987   10.916458130
   -2.194000006   10.989107132
   -2.174000025   10.863973618
   -2.154000044   10.583168983
   -2.134000063   10.204466820
   -2.114000082    9.714457512
   -2.094000101    9.140599251
   -2.073999882    8.470167160
   -2.053999901    7.715977669
   -2.033999920    6.879400730
   -2.013999939    5.984180450
   -1.993999958    5.068729401
   -1.973999977    4.173773766
   -1.953999996    3.338531733
   -1.934000015    2.593101501
   -1.914000034    1.961457133
   -1.894000053    1.450338483
   -1.873999953    1.050610662
   -1.853999972    0.750014544
   -1.833999991    0.530891359
   -1.814000010    0.374655455
   -1.794000030    0.264510632
   -1.774000049    0.187175468
   -1.753999949    0.132703274
   -1.733999968    0.094368584
   -1.713999987    0.067397349
   -1.694000006    0.048638958
   -1.674000025    0.035986960
   -1.654000044    0.027795328
   -1.633999944    0.022765080
   -1.613999963    0.019816250
   -1.593999982    0.018186968
   -1.574000001    0.017118618
   -1.554000020    0.016186249
   -1.534000039    0.015141938
   -1.514000058    0.013859686
   -1.493999958    0.012357744
   -1.473999977    0.010802980
   -1.453999996    0.009340795
   -1.434000015    0.008133003
   -1.414000034    0.007319863
   -1.394000053    0.006982829
   -1.373999953    0.007129170
   -1.353999972    0.007700526
   -1.333999991    0.008589290
   -1.314000010    0.009622353
   -1.294000030    0.010631374
   -1.274000049    0.011452219
   -1.253999949    0.011951583
   -1.233999968    0.012105417
   -1.213999987    0.011955151
   -1.194000006    0.011663144
   -1.174000025    0.011478937
   -1.154000044    0.011703281
   -1.133999944    0.012738043
   -1.113999963    0.014954171
   -1.093999982    0.018650826
   -1.074000001    0.024028426
   -1.054000020    0.031201471
   -1.034000039    0.039945666
   -1.014000058    0.050033003
   -0.994000018    0.060922619
   -0.973999977    0.072274007
   -0.953999996    0.083839923
   -0.934000015    0.095825508
   -0.913999975    0.109346665
   -0.893999994    0.126621574
   -0.874000013    0.151591033
   -0.853999972    0.190318406
   -0.833999991    0.251973659
   -0.814000010    0.349773347
   -0.794000030    0.501059949
   -0.773999989    0.729534209
   -0.754000008    1.063887358
   -0.734000027    1.537020445
   -0.713999987    2.182542801
   -0.694000006    3.027882814
   -0.674000025    4.091238499
   -0.653999984    5.367602825
   -0.634000003    6.814571857
   -0.614000022    8.368543625
   -0.593999982    9.929315567
   -0.574000001   11.367082596
   -0.554000020   12.554347038
   -0.533999979   13.373301506
   -0.513999999   13.732547760
   -0.493999988   13.599078178
   -0.474000007   12.990598679
   -0.453999996   11.972612381
   -0.433999985   10.652815819
   -0.414000005    9.160614967
   -0.393999994    7.623814583
   -0.374000013    6.157912731
   -0.354000002    4.836112499
   -0.333999991    3.707915306
   -0.314000010    2.791122198
   -0.294000000    2.075176239
   -0.273999989    1.536756158
   -0.254000008    1.145466566
   -0.233999997    0.868694127
   -0.214000002    0.676156580
   -0.194000006    0.543661535
   -0.173999995    0.452552468
   -0.153999999    0.389420450
   -0.134000003    0.344832718
   -0.114000000    0.313008100
   -0.093999997    0.289776921
   -0.074000001    0.272749633
   -0.054000001    0.259954005
   -0.034000002    0.250791937
   -0.014000000    0.244301677
    0.006000000    0.239791974
    0.026000001    0.236581475
    0.046000000    0.234348804
    0.066000000    0.233003408
    0.086000003    0.231743038
    0.105999999    0.230888769
    0.126000002    0.230303526
    0.145999998    0.229976356
    0.165999994    0.230525479
    0.186000004    0.231879696
    0.206000000    0.234785557
    0.225999996    0.239444256
    0.246000007    0.246004969
    0.266000003    0.254241318
    0.286000013    0.263999104
    0.305999994    0.274737984
    0.326000005    0.285876483
    0.345999986    0.296314538
    0.365999997    0.305962473
    0.386000007    0.314256698
    0.405999988    0.320794106
    0.425999999    0.325505853
    0.446000010    0.329217404
    0.465999991    0.331791401
    0.486000001    0.334291756
    0.505999982    0.337281317
    0.526000023    0.340977103
    0.546000004    0.346746117
    0.565999985    0.354171723
    0.586000025    0.364500791
    0.606000006    0.377683938
    0.625999987    0.394459069
    0.646000028    0.414916933
    0.666000009    0.439960957
    0.685999990    0.471278042
    0.705999970    0.509488165
    0.726000011    0.556807101
    0.745999992    0.616591692
    0.765999973    0.692992866
    0.786000013    0.792353094
    0.805999994    0.922464788
    0.825999975    1.094979405
    0.846000016    1.321153998
    0.865999997    1.614902616
    0.885999978    1.987860322
    0.906000018    2.442336082
    0.925999999    2.978920937
    0.945999980    3.585773468
    0.966000021    4.234458447
    0.986000001    4.887720585
    1.006000042    5.496359348
    1.026000023    6.007874489
    1.046000004    6.384670734
    1.065999985    6.599325180
    1.085999966    6.633988857
    1.105999947    6.505647659
    1.126000047    6.246903896
    1.146000028    5.910542488
    1.166000009    5.545268536
    1.185999990    5.224572182
    1.205999970    4.999559402
    1.225999951    4.918536663
    1.246000051    5.007304192
    1.266000032    5.272873878
    1.286000013    5.710752010
    1.305999994    6.295852184
    1.325999975    6.991187572
    1.345999956    7.755183220
    1.366000056    8.554555893
    1.386000037    9.349237442
    1.406000018   10.126774788
    1.425999999   10.887496948
    1.445999980   11.639451027
    1.465999961   12.401988029
    1.485999942   13.192232132
    1.506000042   14.031872749
    1.526000023   14.882903099
    1.546000004   15.746152878
    1.565999985   16.552480698
    1.585999966   17.209674835
    1.605999947   17.634510040
    1.626000047   17.749004364
    1.646000028   17.454742432
    1.666000009   16.748735428
    1.685999990   15.617989540
    1.705999970   14.136612892
    1.725999951   12.411215782
    1.746000051   10.537411690
    1.766000032    8.665710449
    1.786000013    6.906560421
    1.805999994    5.331503868
    1.825999975    4.003067017
    1.845999956    2.931880713
    1.866000056    2.103839159
    1.886000037    1.493772507
    1.906000018    1.057730198
    1.925999999    0.758519650
    1.945999980    0.557985365
    1.965999961    0.427470744
    1.985999942    0.344088882
    2.006000042    0.291194737
    2.026000023    0.257313073
    2.046000004    0.235143676
    2.065999985    0.219435945
    2.085999966    0.207618758
    2.105999947    0.197924599
    2.125999928    0.189030752
    2.145999908    0.180672482
    2.165999889    0.172760367
    2.186000109    0.165222019
    2.206000090    0.158284813
    2.226000071    0.152075589
    2.246000051    0.146526247
    2.266000032    0.141808107
    2.286000013    0.137666821
    2.305999994    0.134154052
    2.325999975    0.131183729
    2.345999956    0.128772035
    2.365999937    0.127157390
    2.385999918    0.126542330
    2.405999899    0.127300039
    2.426000118    0.130082369
    2.446000099    0.135509089
    2.466000080    0.144276083
    2.486000061    0.157303184
    2.506000042    0.175695688
    2.526000023    0.201047823
    2.546000004    0.235720888
    2.565999985    0.283261746
    2.585999966    0.349696934
    2.605999947    0.443753183
    2.625999928    0.580464363
    2.645999908    0.779961705
    2.665999889    1.071134567
    2.686000109    1.490494251
    2.706000090    2.085336924
    2.726000071    2.906646729
    2.746000051    4.002789021
    2.766000032    5.423957348
    2.786000013    7.187366009
    2.805999994    9.286300659
    2.825999975   11.665360451
    2.845999956   14.213278770
    2.865999937   16.774713516
    2.885999918   19.153478622
    2.905999899   21.123876572
    2.926000118   22.522439957
    2.946000099   23.203672409
    2.966000080   23.078041077
    2.986000061   22.199705124
    3.006000042   20.677806854
    3.026000023   18.688770294
    3.046000004   16.475429535
    3.065999985   14.219198227
    3.085999966   12.109151840
    3.105999947   10.271562576
    3.125999928    8.756296158
    3.145999908    7.569335461
    3.165999889    6.679296017
    3.186000109    6.026856422
    3.206000090    5.546322346
    3.226000071    5.197472095
    3.246000051    4.941360474
    3.266000032    4.766330242
    3.286000013    4.674520016
    3.305999994    4.687371254
    3.325999975    4.829390049
    3.345999956    5.127360344
    3.365999937    5.598711014
    3.385999918    6.260698795
    3.405999899    7.113301277
    3.426000118    8.122180939
    3.446000099    9.241099358
    3.466000080   10.409461975
    3.486000061   11.526178360
    3.506000042   12.514791489
    3.526000023   13.288850784
    3.546000004   13.812941551
    3.565999985   14.072099686
    3.585999966   14.075360298
    3.605999947   13.898359299
    3.625999928   13.620320320
    3.645999908   13.324758530
    3.665999889   13.087580681
    3.686000109   12.938402176
    3.706000090   12.891409874
    3.726000071   12.908210754
    3.746000051   12.918910980
    3.766000032   12.866330147
    3.786000013   12.697217941
    3.805999994   12.346430779
    3.825999975   11.824041367
    3.845999956   11.145321846
    3.865999937   10.337043762
    3.885999918    9.477499008
    3.905999899    8.590009689
    3.926000118    7.754249573
    3.946000099    6.989500999
    3.966000080    6.300760269
    3.986000061    5.710051060
    4.006000042    5.230371952
    4.026000023    4.845069408
    4.046000004    4.548670769
    4.065999985    4.345650196
    4.085999966    4.224990845
    4.105999947    4.178790092
    4.125999928    4.194280148
    4.145999908    4.259750366
    4.165999889    4.361730099
    4.185999870    4.479620934
    4.205999851    4.599740028
    4.225999832    4.712219238
    4.245999813    4.798490047
    4.265999794    4.851760387
    4.285999775    4.875010490
    4.306000233    4.861220837
    4.326000214    4.813970089
    4.346000195    4.741839886
    4.366000175    4.650930405
    4.386000156    4.549889565
    4.406000137    4.441549778
    4.426000118    4.332509518
    4.446000099    4.215670586
    4.466000080    4.099969387
    4.486000061    3.976689816
    4.506000042    3.840480089
    4.526000023    3.691350460
    4.546000004    3.529859543
    4.565999985    3.353730440
    4.585999966    3.166370392
    4.605999947    2.969430447
    4.625999928    2.763120413
    4.645999908    2.545250416
    4.665999889    2.319839954
    4.685999870    2.083469629
    4.705999851    1.840789914
    4.725999832    1.591957569
    4.745999813    1.346466064
    4.765999794    1.110122085
    4.785999775    0.889244080
    4.806000233    0.692434013
    4.826000214    0.521717906
    4.846000195    0.380687922
    4.866000175    0.268591970
    4.886000156    0.183050781
    4.906000137    0.120396994
    4.926000118    0.076425418
    4.946000099    0.046801407
    4.966000080    0.027614303
    4.986000061    0.015701808
    5.006000042    0.008607348
    5.026000023    0.004537500
    5.046000004    0.002305222
    5.065999985    0.001126801
    5.085999966    0.000529679
    5.105999947    0.000239976
    5.125999928    0.000104486
    5.145999908    0.000043732
    5.165999889    0.000017597
    5.185999870    0.000006803
