VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	VAR16
3.349999711900028e+2	-8.919889937999998e-1	3.349999711900028e+2	-2.556194452000000e-1	3.349999711900028e+2	-1.828408400000003e-2	3.349999711900028e+2	2.023613340000008e-2	3.349999711900028e+2	5.095189700000002e-2	3.349999711900028e+2	8.051099070000011e-2	3.349999711900028e+2	5.430798479000000e-1	3.349999711900028e+2	6.889906159000000e-1
3.359999711040025e+2	-8.950572750999998e-1	3.359999711040025e+2	-2.333995415000001e-1	3.359999711040025e+2	-1.687596650000001e-2	3.359999711040025e+2	2.704875550000008e-2	3.359999711040025e+2	4.349404420000002e-2	3.359999711040025e+2	7.245587840000000e-2	3.359999711040025e+2	5.506042564000000e-1	3.359999711040025e+2	6.812697238999999e-1
3.369999710180022e+2	-8.970436323000002e-1	3.369999710180022e+2	-2.183577175000000e-1	3.369999710180022e+2	-1.525563819999998e-2	3.369999710180022e+2	2.743462050000001e-2	3.369999710180022e+2	3.977264129999991e-2	3.369999710180022e+2	6.736167660000003e-2	3.369999710180022e+2	5.607927687999999e-1	3.369999710180022e+2	6.728966898999999e-1
3.379999709320019e+2	-8.970040689000000e-1	3.379999709320019e+2	-2.104464916000000e-1	3.379999709320019e+2	-1.171890969999989e-2	3.379999709320019e+2	1.630782570000000e-2	3.379999709320019e+2	4.574365809999992e-2	3.379999709320019e+2	6.465166940000011e-2	3.379999709320019e+2	5.738752824000000e-1	3.379999709320019e+2	6.658269877000000e-1
3.389999708460016e+2	-8.947455573000000e-1	3.389999708460016e+2	-2.091506969999999e-1	3.389999708460016e+2	-8.079000800000013e-3	3.389999708460016e+2	3.221529900000020e-3	3.389999708460016e+2	4.952364409999998e-2	3.389999708460016e+2	6.472075560000002e-2	3.389999708460016e+2	5.893870504000001e-1	3.389999708460016e+2	6.615896017000000e-1
3.399999707600014e+2	-8.911223009000000e-1	3.399999707600014e+2	-2.140209605000001e-1	3.399999707600014e+2	-1.256299110000003e-2	3.399999707600014e+2	1.441805500000060e-3	3.399999707600014e+2	4.593761100000005e-2	3.399999707600014e+2	6.771279440000000e-2	3.399999707600014e+2	6.059642259000000e-1	3.399999707600014e+2	6.606397822000000e-1
3.409999706740035e+2	-8.859821958999998e-1	3.409999706740035e+2	-2.238126422000000e-1	3.409999706740035e+2	-2.270557300000009e-2	3.409999706740035e+2	1.070264730000003e-2	3.409999706740035e+2	3.904420239999995e-2	3.409999706740035e+2	7.072739030000008e-2	3.409999706740035e+2	6.232470111000000e-1	3.409999706740035e+2	6.640352092000000e-1
3.419999705880032e+2	-8.790451696000002e-1	3.419999705880032e+2	-2.365534253999999e-1	3.419999705880032e+2	-3.009300640000001e-2	3.419999705880032e+2	2.082196470000008e-2	3.419999705880032e+2	3.149250220000010e-2	3.419999705880032e+2	7.090414649999998e-2	3.419999705880032e+2	6.410177805000000e-1	3.419999705880032e+2	6.723161918000000e-1
3.429999705020030e+2	-8.704852846000002e-1	3.429999705020030e+2	-2.503862820000000e-1	3.429999705020030e+2	-3.453190970000008e-2	3.429999705020030e+2	2.203117709999991e-2	3.429999705020030e+2	3.177869700000002e-2	3.429999705020030e+2	6.819272440000002e-2	3.429999705020030e+2	6.585396600000000e-1	3.429999705020030e+2	6.848815793000001e-1
3.439999704160027e+2	-8.609323705999998e-1	3.439999704160027e+2	-2.642407160000000e-1	3.439999704160027e+2	-3.548289920000003e-2	3.439999704160027e+2	1.528908330000012e-2	3.439999704160027e+2	3.857629920000006e-2	3.439999704160027e+2	6.533409619999997e-2	3.439999704160027e+2	6.745791115000001e-1	3.439999704160027e+2	7.002855685000000e-1
3.449999703300024e+2	-8.506275898000000e-1	3.449999703300024e+2	-2.765632815000001e-1	3.449999703300024e+2	-3.324640049999994e-2	3.449999703300024e+2	1.041182679999997e-2	3.449999703300024e+2	4.033499040000010e-2	3.449999703300024e+2	6.586741220000003e-2	3.449999703300024e+2	6.884066348000000e-1	3.449999703300024e+2	7.172739143000000e-1
3.459999702440021e+2	-8.404270506000000e-1	3.459999702440021e+2	-2.861252293000001e-1	3.459999702440021e+2	-2.940709669999997e-2	3.459999702440021e+2	8.534010300000005e-3	3.459999702440021e+2	3.609169970000003e-2	3.459999702440021e+2	6.945559489999998e-2	3.459999702440021e+2	6.989364967000000e-1	3.459999702440021e+2	7.340373151000000e-1
3.469999701580018e+2	-8.315719369999998e-1	3.469999701580018e+2	-2.920613356999999e-1	3.469999701580018e+2	-2.537846570000002e-2	3.469999701580018e+2	1.047476359999999e-2	3.469999701580018e+2	2.918612820000010e-2	3.469999701580018e+2	7.276664380000008e-2	3.469999701580018e+2	7.050851948000000e-1	3.469999701580018e+2	7.489598777000000e-1
3.479999700720015e+2	-8.249765323999998e-1	3.479999700720015e+2	-2.936343457999999e-1	3.479999700720015e+2	-2.169559219999995e-2	3.479999700720015e+2	1.536597880000001e-2	3.479999700720015e+2	2.346190610000010e-2	3.479999700720015e+2	7.378514129999992e-2	3.479999700720015e+2	7.063532352000001e-1	3.479999700720015e+2	7.613696784000000e-1
3.489999699860037e+2	-8.212203007000000e-1	3.489999699860037e+2	-2.901818593000001e-1	3.489999699860037e+2	-1.815083670000006e-2	3.489999699860037e+2	1.607379250000007e-2	3.489999699860037e+2	2.626010090000008e-2	3.489999699860037e+2	7.208114230000006e-2	3.489999699860037e+2	7.028157720000000e-1	3.489999699860037e+2	7.712170591000000e-1
3.499999699000034e+2	-8.207842332000002e-1	3.499999699000034e+2	-2.813627446000000e-1	3.499999699000034e+2	-1.470158819999989e-2	3.499999699000034e+2	1.258435489999998e-2	3.499999699000034e+2	3.659143859999991e-2	3.499999699000034e+2	6.790350930000000e-2	3.499999699000034e+2	6.949435108000001e-1	3.499999699000034e+2	7.784612318000000e-1
3.509999698140031e+2	-8.232269838000000e-1	3.509999698140031e+2	-2.662499569000001e-1	3.509999698140031e+2	-1.188064590000004e-2	3.509999698140031e+2	1.186035119999995e-2	3.509999698140031e+2	4.654896529999997e-2	3.509999698140031e+2	6.301463419999998e-2	3.509999698140031e+2	6.844112001000000e-1	3.509999698140031e+2	7.836217715000000e-1
3.519999697280028e+2	-8.279057704999998e-1	3.519999697280028e+2	-2.445678043999999e-1	3.519999697280028e+2	-1.038284420000002e-2	3.519999697280028e+2	1.519142659999995e-2	3.519999697280028e+2	4.961028070000006e-2	3.519999697280028e+2	6.377746659999994e-2	3.519999697280028e+2	6.731657152000000e-1	3.519999697280028e+2	7.868993521000000e-1
3.529999696420026e+2	-8.346024780000002e-1	3.529999696420026e+2	-2.174532842999999e-1	3.529999696420026e+2	-9.949579399999963e-3	3.529999696420026e+2	2.144085609999990e-2	3.529999696420026e+2	4.502033470000000e-2	3.529999696420026e+2	7.111779940000007e-2	3.529999696420026e+2	6.623123809000000e-1	3.529999696420026e+2	7.877404676000000e-1
3.539999695560023e+2	-8.418320662000000e-1	3.539999695560023e+2	-1.857755383999999e-1	3.539999695560023e+2	-9.052982700000101e-3	3.539999695560023e+2	2.570849980000012e-2	3.539999695560023e+2	4.282666449999994e-2	3.539999695560023e+2	7.925769809999994e-2	3.539999695560023e+2	6.537133951000000e-1	3.539999695560023e+2	7.864939775000000e-1
3.549999694700020e+2	-8.487645210999998e-1	3.549999694700020e+2	-1.521952148000001e-1	3.549999694700020e+2	-7.779826800000000e-3	3.549999694700020e+2	2.370393910000002e-2	3.549999694700020e+2	4.799928549999999e-2	3.549999694700020e+2	8.531488899999995e-2	3.549999694700020e+2	6.480869385000000e-1	3.549999694700020e+2	7.825013182000000e-1
3.559999693840017e+2	-8.553148932999998e-1	3.559999693840017e+2	-1.214560506000000e-1	3.559999693840017e+2	-6.787750199999998e-3	3.559999693840017e+2	2.132649250000007e-2	3.559999693840017e+2	5.734110430000006e-2	3.559999693840017e+2	9.048783649999992e-2	3.559999693840017e+2	6.448526218000000e-1	3.559999693840017e+2	7.744603822000000e-1
3.569999692980014e+2	-8.614370344000000e-1	3.569999692980014e+2	-9.794375350000006e-2	3.569999692980014e+2	-7.773758999999992e-3	3.569999692980014e+2	2.521695110000000e-2	3.569999692980014e+2	6.519007369999996e-2	3.569999692980014e+2	9.649142370000008e-2	3.569999692980014e+2	6.431897371000001e-1	3.569999692980014e+2	7.615840660000000e-1
3.579999692120036e+2	-8.663104815000000e-1	3.579999692120036e+2	-8.248539880000005e-2	3.579999692120036e+2	-1.088622920000004e-2	3.579999692120036e+2	3.434272249999992e-2	3.579999692120036e+2	6.817275229999998e-2	3.579999692120036e+2	1.030986920000001e-1	3.579999692120036e+2	6.432892985000001e-1	3.579999692120036e+2	7.447758776000000e-1
3.589999691260033e+2	-8.685677141999998e-1	3.589999691260033e+2	-7.337097389999992e-2	3.589999691260033e+2	-1.297122270000006e-2	3.589999691260033e+2	4.583135590000010e-2	3.589999691260033e+2	6.693203070000009e-2	3.589999691260033e+2	1.092434991000000e-1	3.589999691260033e+2	6.461490151000000e-1	3.589999691260033e+2	7.265772038000000e-1
3.599999690400030e+2	-8.681017701999998e-1	3.599999690400030e+2	-7.015026230000010e-2	3.599999690400030e+2	-1.217026910000008e-2	3.599999690400030e+2	5.516969189999998e-2	3.599999690400030e+2	6.442190819999994e-2	3.599999690400030e+2	1.125045903999999e-1	3.599999690400030e+2	6.513521657000000e-1	3.599999690400030e+2	7.091951020000000e-1
3.609999689540027e+2	-8.650537876000002e-1	3.609999689540027e+2	-7.254542249999995e-2	3.609999689540027e+2	-7.967385299999963e-3	3.609999689540027e+2	5.558393689999996e-2	3.609999689540027e+2	6.605129740000004e-2	3.609999689540027e+2	1.111286079000000e-1	3.609999689540027e+2	6.570172877000000e-1	3.609999689540027e+2	6.960348495000001e-1
3.619999688680025e+2	-8.605527366000002e-1	3.619999688680025e+2	-8.088672970000000e-2	3.619999688680025e+2	2.883736000001136e-4	3.619999688680025e+2	4.980578459999996e-2	3.619999688680025e+2	7.041637999999994e-2	3.619999688680025e+2	1.056293580000001e-1	3.619999688680025e+2	6.580213911000000e-1	3.619999688680025e+2	6.915562468000001e-1
3.629999687820022e+2	-8.553896391000000e-1	3.629999687820022e+2	-9.512664779999990e-2	3.629999687820022e+2	1.189507120000011e-2	3.629999687820022e+2	4.500496100000006e-2	3.629999687820022e+2	7.205703419999998e-2	3.629999687820022e+2	9.732655310000005e-2	3.629999687820022e+2	6.528871090000000e-1	3.629999687820022e+2	6.964143202000001e-1
3.639999686960018e+2	-8.502227322000000e-1	3.639999686960018e+2	-1.141133504000000e-1	3.639999686960018e+2	2.260748489999998e-2	3.639999686960018e+2	4.405165869999994e-2	3.639999686960018e+2	7.060072780000004e-2	3.639999686960018e+2	8.789456030000010e-2	3.639999686960018e+2	6.458382224000000e-1	3.639999686960018e+2	7.051860351000000e-1
3.649999686100017e+2	-8.462727654000000e-1	3.649999686100017e+2	-1.354172295000000e-1	3.649999686100017e+2	2.576621219999997e-2	3.649999686100017e+2	5.013010060000011e-2	3.649999686100017e+2	6.636992649999995e-2	3.649999686100017e+2	8.043281640000011e-2	3.649999686100017e+2	6.396104793000000e-1	3.649999686100017e+2	7.123655568000000e-1
3.659999685240038e+2	-8.439721327000000e-1	3.659999685240038e+2	-1.553311400999999e-1	3.659999685240038e+2	2.090149950000009e-2	3.659999685240038e+2	5.586896170000011e-2	3.659999685240038e+2	6.202865260000001e-2	3.659999685240038e+2	8.010186119999995e-2	3.659999685240038e+2	6.350814836000001e-1	3.659999685240038e+2	7.156209612000000e-1
3.669999684380034e+2	-8.439386644000002e-1	3.669999684380034e+2	-1.708876685000000e-1	3.669999684380034e+2	1.276813120000009e-2	3.669999684380034e+2	5.387999229999996e-2	3.669999684380034e+2	5.908453060000007e-2	3.669999684380034e+2	8.824380059999992e-2	3.669999684380034e+2	6.318923083000000e-1	3.669999684380034e+2	7.137164245000001e-1
3.679999683520032e+2	-8.468203394000000e-1	3.679999683520032e+2	-1.804286372999999e-1	3.679999683520032e+2	4.147105299999954e-3	3.679999683520032e+2	4.866568560000006e-2	3.679999683520032e+2	5.569563400000010e-2	3.679999683520032e+2	9.872103829999990e-2	3.679999683520032e+2	6.287764912000000e-1	3.679999683520032e+2	7.064911083000001e-1
3.689999682660030e+2	-8.523651116000000e-1	3.689999682660030e+2	-1.829426508000000e-1	3.689999682660030e+2	-2.969724600000001e-3	3.689999682660030e+2	4.376766790000009e-2	3.689999682660030e+2	5.161565769999998e-2	3.689999682660030e+2	1.060818603000000e-1	3.689999682660030e+2	6.243245543000000e-1	3.689999682660030e+2	6.959324038000000e-1
3.699999681800026e+2	-8.599613001000000e-1	3.699999681800026e+2	-1.781237870000001e-1	3.699999681800026e+2	-7.195111099999929e-3	3.699999681800026e+2	3.954097540000001e-2	3.699999681800026e+2	4.768266989999992e-2	3.699999681800026e+2	1.088209821999999e-1	3.699999681800026e+2	6.166702725000001e-1	3.699999681800026e+2	6.852100857000000e-1
3.709999680940023e+2	-8.687322258999998e-1	3.709999680940023e+2	-1.661076062000000e-1	3.709999680940023e+2	-8.348543000000098e-3	3.709999680940023e+2	3.629291769999998e-2	3.709999680940023e+2	4.386420900000010e-2	3.709999680940023e+2	1.065505525999999e-1	3.709999680940023e+2	6.049305724000000e-1	3.709999680940023e+2	6.768996619000001e-1
3.719999680080021e+2	-8.770887706000002e-1	3.719999680080021e+2	-1.476990344000000e-1	3.719999680080021e+2	-7.266972700000096e-3	3.719999680080021e+2	3.426158230000009e-2	3.719999680080021e+2	3.958312359999994e-2	3.719999680080021e+2	9.948093200000008e-2	3.719999680080021e+2	5.912822269000000e-1	3.719999680080021e+2	6.717931068000000e-1
3.729999679220018e+2	-8.844852377000002e-1	3.729999679220018e+2	-1.259747608999999e-1	3.729999679220018e+2	-4.814290499999929e-3	3.729999679220018e+2	3.269126600000005e-2	3.729999679220018e+2	3.597545860000006e-2	3.729999679220018e+2	8.884252949999994e-2	3.729999679220018e+2	5.785435660000000e-1	3.729999679220018e+2	6.677485306999999e-1
3.739999678360039e+2	-8.911784078999998e-1	3.739999678360039e+2	-1.058122597000000e-1	3.739999678360039e+2	-1.024155200000099e-3	3.739999678360039e+2	2.939360450000006e-2	3.739999678360039e+2	3.704609050000007e-2	3.739999678360039e+2	7.707515680000010e-2	3.739999678360039e+2	5.685956445000000e-1	3.739999678360039e+2	6.619101899000001e-1
3.749999677500036e+2	-8.968395301000000e-1	3.749999677500036e+2	-9.049825399999989e-2	3.749999677500036e+2	3.824966100000049e-3	3.749999677500036e+2	2.508536349999990e-2	3.749999677500036e+2	4.224072440000004e-2	3.749999677500036e+2	6.686022349999998e-2	3.749999677500036e+2	5.629845615000000e-1	3.749999677500036e+2	6.532743889000000e-1
3.759999676640034e+2	-9.009356146000000e-1	3.759999676640034e+2	-7.969449629999992e-2	3.759999676640034e+2	7.422835599999899e-3	3.759999676640034e+2	2.273616100000009e-2	3.759999676640034e+2	4.421570780000006e-2	3.759999676640034e+2	6.275404400000006e-2	3.759999676640034e+2	5.627139037000000e-1	3.759999676640034e+2	6.423374110000000e-1
3.769999675780030e+2	-9.034265268999998e-1	3.769999675780030e+2	-7.308804439999994e-2	3.769999675780030e+2	5.920517000000070e-3	3.769999675780030e+2	2.388276320000004e-2	3.769999675780030e+2	3.933945809999994e-2	3.769999675780030e+2	6.647933789999994e-2	3.769999675780030e+2	5.675915138000001e-1	3.769999675780030e+2	6.298787683000000e-1
3.779999674920028e+2	-9.043086751000000e-1	3.779999674920028e+2	-7.031754939999990e-2	3.779999674920028e+2	-1.752811800000087e-3	3.779999674920028e+2	2.649141310000003e-2	3.779999674920028e+2	3.221990720000001e-2	3.779999674920028e+2	7.307770850000006e-2	3.779999674920028e+2	5.765986497000000e-1	3.779999674920028e+2	6.173409172999999e-1
3.789999674060026e+2	-9.030160096000002e-1	3.789999674060026e+2	-7.035648689999996e-2	3.789999674060026e+2	-1.326100920000006e-2	3.789999674060026e+2	2.508841110000004e-2	3.789999674060026e+2	3.007853460000010e-2	3.789999674060026e+2	7.890772309999994e-2	3.789999674060026e+2	5.874817789000000e-1	3.789999674060026e+2	6.085387272000000e-1
3.799999673200022e+2	-8.989332307000002e-1	3.799999673200022e+2	-7.302407360000008e-2	3.799999673200022e+2	-2.681879990000002e-2	3.799999673200022e+2	2.056507509999994e-2	3.799999673200022e+2	3.078585850000004e-2	3.799999673200022e+2	8.270087870000010e-2	3.799999673200022e+2	5.931523702000000e-1	3.799999673200022e+2	6.119671328000000e-1
3.809999672340019e+2	-8.916085980000002e-1	3.809999672340019e+2	-7.840656539999990e-2	3.809999672340019e+2	-4.065669020000006e-2	3.809999672340019e+2	1.655290620000005e-2	3.809999672340019e+2	2.924669770000010e-2	3.809999672340019e+2	8.339342769999990e-2	3.809999672340019e+2	5.942217504000000e-1	3.809999672340019e+2	6.277157910000000e-1
3.819999671480017e+2	-8.807116732999998e-1	3.819999671480017e+2	-8.624797040000010e-2	3.819999671480017e+2	-5.260609780000003e-2	3.819999671480017e+2	1.233048559999994e-2	3.819999671480017e+2	2.586716130000011e-2	3.819999671480017e+2	8.041287150000010e-2	3.819999671480017e+2	5.990075540000001e-1	3.819999671480017e+2	6.477147329000000e-1
3.829999670620038e+2	-8.665590992000000e-1	3.829999670620038e+2	-9.651471150000002e-2	3.829999670620038e+2	-6.089184209999998e-2	3.829999670620038e+2	7.147415900000010e-3	3.829999670620038e+2	2.119490499999999e-2	3.829999670620038e+2	7.337851509999994e-2	3.829999670620038e+2	6.095679183000000e-1	3.829999670620038e+2	6.690173058000000e-1
3.839999669760035e+2	-8.502120658999998e-1	3.839999669760035e+2	-1.097432612000000e-1	3.839999669760035e+2	-6.446541299999997e-2	3.839999669760035e+2	4.263826999999498e-4	3.839999669760035e+2	1.557078840000004e-2	3.839999669760035e+2	6.224355719999997e-2	3.839999669760035e+2	6.249218138000000e-1	3.839999669760035e+2	6.906882205000000e-1
3.849999668900032e+2	-8.335320366000002e-1	3.849999668900032e+2	-1.260584043999999e-1	3.849999668900032e+2	-6.298094430000001e-2	3.849999668900032e+2	-7.593465500000062e-3	3.849999668900032e+2	9.310638100000101e-3	3.849999668900032e+2	4.787531670000011e-2	3.849999668900032e+2	6.430190488000001e-1	3.849999668900032e+2	7.117933305000001e-1
3.859999668040030e+2	-8.192408004000000e-1	3.859999668040030e+2	-1.464195658000000e-1	3.859999668040030e+2	-5.694182080000010e-2	3.859999668040030e+2	-1.518383110000010e-2	3.859999668040030e+2	2.513743399999990e-3	3.859999668040030e+2	3.275790330000006e-2	3.859999668040030e+2	6.609317727000000e-1	3.859999668040030e+2	7.306328543000000e-1
3.869999667180027e+2	-8.099755233000002e-1	3.869999667180027e+2	-1.719562323999999e-1	3.869999667180027e+2	-4.976186369999991e-2	3.869999667180027e+2	-1.902416879999991e-2	3.869999667180027e+2	-6.253318600000002e-3	3.869999667180027e+2	2.029871639999992e-2	3.869999667180027e+2	6.758263634000000e-1	3.869999667180027e+2	7.451080573000000e-1
3.879999666320024e+2	-8.070794268999998e-1	3.879999666320024e+2	-2.015728752999999e-1	3.879999666320024e+2	-4.713533680000004e-2	3.879999666320024e+2	-2.110589709999999e-2	3.879999666320024e+2	-1.043165899999998e-2	3.879999666320024e+2	1.284295870000007e-2	3.879999666320024e+2	6.861288041000000e-1	3.879999666320024e+2	7.538706296000000e-1
3.889999665460022e+2	-8.098375686000002e-1	3.889999665460022e+2	-2.312241837000000e-1	3.889999665460022e+2	-5.118530040000002e-2	3.889999665460022e+2	-2.655105349999998e-2	3.889999665460022e+2	-3.467150599999913e-3	3.889999665460022e+2	1.035645450000011e-2	3.889999665460022e+2	6.923103719000000e-1	3.889999665460022e+2	7.571580330000000e-1
3.899999664600018e+2	-8.168064033000000e-1	3.899999664600018e+2	-2.569850334999999e-1	3.899999664600018e+2	-5.874366699999989e-2	3.899999664600018e+2	-3.103939740000006e-2	3.899999664600018e+2	2.218242799999936e-3	3.899999664600018e+2	1.670637059999991e-2	3.899999664600018e+2	6.953465725000000e-1	3.899999664600018e+2	7.555659759000000e-1
3.909999663740040e+2	-8.268462674999998e-1	3.909999663740040e+2	-2.769813904000000e-1	3.909999663740040e+2	-6.595788149999993e-2	3.909999663740040e+2	-3.043378440000000e-2	3.909999663740040e+2	-1.988759000000062e-4	3.909999663740040e+2	2.968725480000001e-2	3.909999663740040e+2	6.955978025000000e-1	3.909999663740040e+2	7.492465350000000e-1
3.919999662880037e+2	-8.382444821000002e-1	3.919999662880037e+2	-2.897190716000000e-1	3.919999662880037e+2	-7.005306820000002e-2	3.919999662880037e+2	-2.630806820000009e-2	3.919999662880037e+2	-4.698620799999942e-3	3.919999662880037e+2	4.119615969999990e-2	3.919999662880037e+2	6.938640357000000e-1	3.919999662880037e+2	7.391011505000000e-1
3.929999662020034e+2	-8.492619470999998e-1	3.929999662020034e+2	-2.950044781000001e-1	3.929999662020034e+2	-6.964921730000006e-2	3.929999662020034e+2	-2.043201420000007e-2	3.929999662020034e+2	-8.658682599999912e-3	3.929999662020034e+2	4.933916029999996e-2	3.929999662020034e+2	6.910698408000000e-1	3.929999662020034e+2	7.263258650000000e-1
3.939999661160032e+2	-8.581313459000002e-1	3.939999661160032e+2	-2.929719455000000e-1	3.939999661160032e+2	-6.483726489999997e-2	3.939999661160032e+2	-1.754462509999999e-2	3.939999661160032e+2	-7.495455099999938e-3	3.939999661160032e+2	5.394118759999999e-2	3.939999661160032e+2	6.885569973000000e-1	3.939999661160032e+2	7.125507753000000e-1
3.949999660300028e+2	-8.634765871999998e-1	3.949999660300028e+2	-2.842171008000001e-1	3.949999660300028e+2	-5.659883880000005e-2	3.949999660300028e+2	-1.780943280000002e-2	3.949999660300028e+2	-5.737480999998823e-4	3.949999660300028e+2	5.575552319999999e-2	3.949999660300028e+2	6.869569405000000e-1	3.949999660300028e+2	7.004111697999999e-1
3.959999659440026e+2	-8.652568014000000e-1	3.959999659440026e+2	-2.708487462000000e-1	3.959999659440026e+2	-4.805054519999996e-2	3.959999659440026e+2	-1.617084659999990e-2	3.959999659440026e+2	6.320830599999994e-3	3.959999659440026e+2	5.509913639999997e-2	3.959999659440026e+2	6.822279241000000e-1	3.959999659440026e+2	6.953332124000000e-1
3.969999658580023e+2	-8.645204171999998e-1	3.969999658580023e+2	-2.560373636000000e-1	3.969999658580023e+2	-4.114442950000008e-2	3.969999658580023e+2	-8.875709600000059e-3	3.969999658580023e+2	1.113778960000000e-2	3.969999658580023e+2	5.368935910000006e-2	3.969999658580023e+2	6.730481408000000e-1	3.969999658580023e+2	6.981181559000000e-1
3.979999657720021e+2	-8.623476715000000e-1	3.979999657720021e+2	-2.432907575000001e-1	3.979999657720021e+2	-3.517496360000005e-2	3.979999657720021e+2	3.658005499999950e-3	3.979999657720021e+2	1.428310240000008e-2	3.979999657720021e+2	5.327288279999998e-2	3.979999657720021e+2	6.636587860999999e-1	3.979999657720021e+2	7.036223580000001e-1
3.989999656860018e+2	-8.598593442000000e-1	3.989999656860018e+2	-2.359503702000001e-1	3.989999656860018e+2	-2.937953299999996e-2	3.989999656860018e+2	1.222741410000006e-2	3.989999656860018e+2	1.968357989999992e-2	3.989999656860018e+2	5.381275639999994e-2	3.989999656860018e+2	6.559263571000000e-1	3.989999656860018e+2	7.081718156000000e-1
3.999999656000039e+2	-8.561577502000002e-1	3.999999656000039e+2	-2.346944927000001e-1	3.999999656000039e+2	-2.302537210000000e-2	3.999999656000039e+2	1.308556309999998e-2	3.999999656000039e+2	2.741894759999996e-2	3.999999656000039e+2	5.681524390000003e-2	3.999999656000039e+2	6.524780338000000e-1	3.999999656000039e+2	7.108224505000000e-1
4.009999655140036e+2	-8.505731425999998e-1	4.009999655140036e+2	-2.401113777999999e-1	4.009999655140036e+2	-1.628948219999993e-2	4.009999655140036e+2	1.206807229999995e-2	4.009999655140036e+2	3.141435509999990e-2	4.009999655140036e+2	6.355053520000009e-2	4.009999655140036e+2	6.550147133000001e-1	4.009999655140036e+2	7.105562279000001e-1
4.019999654280034e+2	-8.439136855999998e-1	4.019999654280034e+2	-2.537350983000000e-1	4.019999654280034e+2	-1.150773289999996e-2	4.019999654280034e+2	1.280475589999996e-2	4.019999654280034e+2	3.111610630000006e-2	4.019999654280034e+2	7.154924120000006e-2	4.019999654280034e+2	6.630342350000000e-1	4.019999654280034e+2	7.053478801000001e-1
4.029999653420030e+2	-8.349439363000000e-1	4.029999653420030e+2	-2.734645522999999e-1	4.029999653420030e+2	-1.064765200000006e-2	4.029999653420030e+2	1.733075839999998e-2	4.029999653420030e+2	2.940862440000003e-2	4.029999653420030e+2	7.788492640000011e-2	4.029999653420030e+2	6.779197920000000e-1	4.029999653420030e+2	6.961662737999999e-1
4.039999652560027e+2	-8.238187196000000e-1	4.039999652560027e+2	-2.971435922000001e-1	4.039999652560027e+2	-1.315807379999989e-2	4.039999652560027e+2	2.365602219999996e-2	4.039999652560027e+2	2.892795970000006e-2	4.039999652560027e+2	8.111831789999990e-2	4.039999652560027e+2	6.822576102000000e-1	4.039999652560027e+2	7.009520501999999e-1
4.049999651700025e+2	-8.116207487000000e-1	4.049999651700025e+2	-3.227775890000000e-1	4.049999651700025e+2	-1.681273050000009e-2	4.049999651700025e+2	2.567889530000000e-2	4.049999651700025e+2	3.350266819999992e-2	4.049999651700025e+2	8.108661830000008e-2	4.049999651700025e+2	6.702261917000000e-1	4.049999651700025e+2	7.249673241000000e-1
4.059999650840022e+2	-7.995502023000000e-1	4.059999650840022e+2	-3.480353532000000e-1	4.059999650840022e+2	-1.974286659999991e-2	4.059999650840022e+2	2.395582200000002e-2	4.059999650840022e+2	4.087211580000006e-2	4.059999650840022e+2	7.899158429999997e-2	4.059999650840022e+2	6.563530644000000e-1	4.059999650840022e+2	7.531387351000000e-1
4.069999649980019e+2	-7.896395584000000e-1	4.069999649980019e+2	-3.715847102000001e-1	4.069999649980019e+2	-2.135530400000008e-2	4.069999649980019e+2	2.223179640000006e-2	4.069999649980019e+2	4.494501739999990e-2	4.069999649980019e+2	7.663596019999997e-2	4.069999649980019e+2	6.430755095000000e-1	4.069999649980019e+2	7.803850876000000e-1
4.079999649120040e+2	-7.834284405000000e-1	4.079999649120040e+2	-3.922084752999999e-1	4.079999649120040e+2	-2.151369339999998e-2	4.079999649120040e+2	2.099088439999996e-2	4.079999649120040e+2	4.410237810000006e-2	4.079999649120040e+2	7.597168250000008e-2	4.079999649120040e+2	6.308326149000000e-1	4.079999649120040e+2	8.035078735000000e-1
4.089999648260038e+2	-7.817043604999998e-1	4.089999648260038e+2	-4.088250781000000e-1	4.089999648260038e+2	-2.057380549999999e-2	4.089999648260038e+2	2.103246129999992e-2	4.089999648260038e+2	3.886594969999990e-2	4.089999648260038e+2	7.692117540000010e-2	4.089999648260038e+2	6.199953617000000e-1	4.089999648260038e+2	8.197513456000000e-1
4.099999647400035e+2	-7.846113409000000e-1	4.099999647400035e+2	-4.205660571000001e-1	4.099999647400035e+2	-1.929308529999996e-2	4.099999647400035e+2	2.270345460000000e-2	4.099999647400035e+2	3.128823680000004e-2	4.099999647400035e+2	7.749478939999998e-2	4.099999647400035e+2	6.107978647000000e-1	4.099999647400035e+2	8.270377210000000e-1
4.109999646540032e+2	-7.915111438000000e-1	4.109999646540032e+2	-4.265378086000000e-1	4.109999646540032e+2	-1.796466589999990e-2	4.109999646540032e+2	2.105667819999990e-2	4.109999646540032e+2	2.819995619999993e-2	4.109999646540032e+2	7.621442289999990e-2	4.109999646540032e+2	6.037189111000000e-1	4.109999646540032e+2	8.243827597000000e-1
