# E (eV)  pdos(E) 
   -5.512000084   21.803689957
   -5.492000103   21.827333450
   -5.472000122   21.706853867
   -5.452000141   21.447216034
   -5.432000160   21.047401428
   -5.412000179   20.514440536
   -5.392000198   19.906333923
   -5.372000217   19.252153397
   -5.352000237   18.599918365
   -5.331999779   17.993667603
   -5.311999798   17.473436356
   -5.291999817   17.066236496
   -5.271999836   16.793075562
   -5.251999855   16.636938095
   -5.231999874   16.571815491
   -5.211999893   16.576671600
   -5.191999912   16.616506577
   -5.171999931   16.666297913
   -5.151999950   16.701030731
   -5.131999969   16.706708908
   -5.111999989   16.673324585
   -5.092000008   16.620895386
   -5.072000027   16.544416428
   -5.052000046   16.438909531
   -5.032000065   16.306400299
   -5.012000084   16.139892578
   -4.992000103   15.908400536
   -4.972000122   15.615928650
   -4.952000141   15.240490913
   -4.932000160   14.783096313
   -4.912000179   14.251741409
   -4.892000198   13.670433044
   -4.872000217   13.060162544
   -4.852000237   12.444241524
   -4.831999779   11.849953651
   -4.811999798   11.293004990
   -4.791999817   10.787987709
   -4.771999836   10.344789505
   -4.751999855    9.955219269
   -4.731999874    9.643964767
   -4.711999893    9.408823967
   -4.691999912    9.269191742
   -4.671999931    9.227170944
   -4.651999950    9.282850266
   -4.631999969    9.425844193
   -4.611999989    9.629928589
   -4.592000008    9.862729073
   -4.572000027   10.078323364
   -4.552000046   10.232322693
   -4.532000065   10.297918320
   -4.512000084   10.255715370
   -4.492000103   10.093711853
   -4.472000122    9.839808464
   -4.452000141    9.523501396
   -4.432000160    9.163891792
   -4.412000179    8.806586266
   -4.392000198    8.470178604
   -4.372000217    8.166572571
   -4.352000237    7.897768021
   -4.331999779    7.655664921
   -4.311999798    7.427761078
   -4.291999817    7.199356079
   -4.271999836    6.962054253
   -4.251999855    6.713445187
   -4.231999874    6.458746433
   -4.211999893    6.213143349
   -4.191999912    5.996139526
   -4.171999931    5.830438614
   -4.151999950    5.736837864
   -4.131999969    5.731737137
   -4.111999989    5.820137978
   -4.092000008    5.993839741
   -4.072000027    6.228240013
   -4.052000046    6.489041805
   -4.032000065    6.731943130
   -4.012000084    6.909145355
   -3.992000103    6.980645657
   -3.971999884    6.920344830
   -3.951999903    6.718841076
   -3.931999922    6.389240742
   -3.911999941    5.967540264
   -3.891999960    5.498835564
   -3.871999979    5.037332058
   -3.851999998    4.631232262
   -3.832000017    4.318532467
   -3.812000036    4.116333008
   -3.792000055    4.022833824
   -3.772000074    4.020037651
   -3.752000093    4.076639652
   -3.732000113    4.158546925
   -3.711999893    4.232354641
   -3.691999912    4.273264408
   -3.671999931    4.266977310
   -3.651999950    4.206796646
   -3.631999969    4.098320484
   -3.611999989    3.951054335
   -3.592000008    3.779996157
   -3.572000027    3.600247622
   -3.552000046    3.428209782
   -3.532000065    3.279279947
   -3.512000084    3.166258097
   -3.492000103    3.098336220
   -3.471999884    3.080011606
   -3.451999903    3.106977701
   -3.431999922    3.172627449
   -3.411999941    3.262155771
   -3.391999960    3.353758097
   -3.371999979    3.426734209
   -3.351999998    3.461091995
   -3.332000017    3.437428236
   -3.312000036    3.347753048
   -3.292000055    3.187070847
   -3.272000074    2.961988688
   -3.252000093    2.687112808
   -3.232000113    2.381742954
   -3.211999893    2.071485043
   -3.191999912    1.781137109
   -3.171999931    1.534599304
   -3.151999950    1.350670338
   -3.131999969    1.242349625
   -3.111999989    1.211633921
   -3.092000008    1.253023744
   -3.072000027    1.350417018
   -3.052000046    1.480613112
   -3.032000065    1.616611004
   -3.012000084    1.730609655
   -2.992000103    1.797608972
   -2.971999884    1.801908016
   -2.951999903    1.737408280
   -2.931999922    1.608706474
   -2.911999941    1.428905845
   -2.891999960    1.216705084
   -2.871999979    0.992644131
   -2.851999998    0.775682986
   -2.832000017    0.581042409
   -2.812000036    0.417181760
   -2.792000055    0.287381262
   -2.772000074    0.190660730
   -2.752000093    0.123240560
   -2.732000113    0.080507360
   -2.711999893    0.058222223
   -2.691999912    0.053746216
   -2.671999931    0.066524222
   -2.651999950    0.098228335
   -2.631999969    0.152420506
   -2.611999989    0.233690828
   -2.592000008    0.346601188
   -2.572000027    0.493901551
   -2.552000046    0.674702108
   -2.532000065    0.883182883
   -2.512000084    1.107603788
   -2.492000103    1.330504537
   -2.471999884    1.532205343
   -2.451999903    1.691105604
   -2.431999922    1.791606069
   -2.411999941    1.823105931
   -2.391999960    1.789306045
   -2.371999979    1.698306084
   -2.351999998    1.574505568
   -2.332000017    1.444005489
   -2.312000036    1.336205721
   -2.292000055    1.276905656
   -2.272000074    1.286606312
   -2.252000093    1.375707746
   -2.232000113    1.544208884
   -2.211999893    1.781911612
   -2.191999912    2.071814299
   -2.171999931    2.389318228
   -2.151999950    2.707723618
   -2.131999969    3.002529383
   -2.111999989    3.254639626
   -2.092000008    3.450650930
   -2.072000027    3.588267565
   -2.052000046    3.674792051
   -2.032000065    3.723122835
   -2.012000084    3.748463631
   -1.991999984    3.771216393
   -1.972000003    3.803879976
   -1.952000022    3.857349873
   -1.932000041    3.933025599
   -1.911999941    4.027903080
   -1.891999960    4.136980057
   -1.871999979    4.251140594
   -1.851999998    4.360584259
   -1.832000017    4.457808018
   -1.812000036    4.537306786
   -1.792000055    4.590980053
   -1.771999955    4.618632317
   -1.751999974    4.618070602
   -1.731999993    4.597894669
   -1.712000012    4.570219517
   -1.692000031    4.554842472
   -1.672000051    4.578677177
   -1.651999950    4.670314789
   -1.631999969    4.853368282
   -1.611999989    5.138931274
   -1.592000008    5.522103310
   -1.572000027    5.980586052
   -1.552000046    6.473576069
   -1.531999946    6.952169895
   -1.511999965    7.366964340
   -1.491999984    7.681162357
   -1.472000003    7.876763821
   -1.452000022    7.958960533
   -1.432000041    7.950660706
   -1.411999941    7.888759613
   -1.391999960    7.812359810
   -1.371999979    7.752760887
   -1.351999998    7.730258465
   -1.332000017    7.751559258
   -1.312000036    7.812060356
   -1.292000055    7.908561230
   -1.271999955    8.037762642
   -1.251999974    8.208864212
   -1.231999993    8.439466476
   -1.212000012    8.755370140
   -1.192000031    9.184873581
   -1.172000051    9.745079994
   -1.151999950   10.434289932
   -1.131999969   11.254301071
   -1.111999989   12.164102554
   -1.092000008   13.127111435
   -1.072000027   14.079119682
   -1.052000046   14.987129211
   -1.031999946   15.819140434
   -1.011999965   16.562149048
   -0.991999984   17.245161057
   -0.972000003   17.905166626
   -0.952000022   18.575174332
   -0.931999981   19.318187714
   -0.912000000   20.141197205
   -0.892000020   21.033216476
   -0.871999979   21.977231979
   -0.851999998   22.905241013
   -0.832000017   23.746248245
   -0.811999977   24.442272186
   -0.791999996   24.940282822
   -0.772000015   25.237279892
   -0.751999974   25.337284088
   -0.731999993   25.274282455
   -0.712000012   25.077278137
   -0.691999972   24.785272598
   -0.671999991   24.411277771
   -0.652000010   23.954273224
   -0.632000029   23.426271439
   -0.611999989   22.790264130
   -0.592000008   22.061250687
   -0.572000027   21.258251190
   -0.551999986   20.405244827
   -0.532000005   19.550243378
   -0.512000024   18.752244949
   -0.492000014   18.039249420
   -0.472000003   17.460262299
   -0.451999992   17.019279480
   -0.432000011   16.705307007
   -0.412000000   16.502340317
   -0.391999990   16.372375488
   -0.372000009   16.277418137
   -0.351999998   16.170459747
   -0.331999987   16.030496597
   -0.312000006   15.833532333
   -0.291999996   15.574569702
   -0.272000015   15.255588531
   -0.252000004   14.873605728
   -0.231999993   14.459614754
   -0.211999997   14.018607140
   -0.192000002   13.591591835
   -0.172000006   13.209571838
   -0.151999995   12.905557632
   -0.131999999   12.711549759
   -0.112000003   12.655546188
   -0.092000000   12.744560242
   -0.071999997   12.979597092
   -0.052000001   13.310650826
   -0.032000002   13.723729134
   -0.012000000   14.142823219
    0.008000000   14.542934418
    0.028000001   14.863068581
    0.048000000   15.053207397
    0.068000004   15.098357201
    0.088000000   14.988516808
    0.108000003   14.722667694
    0.128000006   14.326814651
    0.148000002   13.840951920
    0.167999998   13.274070740
    0.187999994   12.690178871
    0.208000004   12.122260094
    0.228000000   11.600323677
    0.247999996   11.152362823
    0.268000007   10.797386169
    0.287999988   10.551369667
    0.307999998   10.417828560
    0.328000009   10.395654678
    0.347999990   10.506546974
    0.368000001   10.718997002
    0.388000011   11.024826050
    0.407999992   11.411623955
    0.428000003   11.834415436
    0.448000014   12.258213997
    0.467999995   12.643008232
    0.488000005   12.958836555
    0.508000016   13.177683830
    0.527999997   13.280563354
    0.547999978   13.273465157
    0.568000019   13.182394028
    0.588000000   13.000329018
    0.607999980   12.762293816
    0.628000021   12.492269516
    0.648000002   12.220245361
    0.667999983   11.934242249
    0.688000023   11.654230118
    0.708000004   11.377219200
    0.727999985   11.097216606
    0.748000026   10.816210747
    0.768000007   10.527203560
    0.787999988   10.243200302
    0.808000028    9.973993301
    0.828000009    9.717988968
    0.847999990    9.507087708
    0.867999971    9.361284256
    0.888000011    9.289185524
    0.907999992    9.298089981
    0.927999973    9.385889053
    0.948000014    9.537892342
    0.967999995    9.740499496
    0.987999976    9.976202011
    1.008000016   10.214209557
    1.027999997   10.445217133
    1.047999978   10.670227051
    1.067999959   10.894233704
    1.088000059   11.116234779
    1.108000040   11.333245277
    1.128000021   11.542261124
    1.148000002   11.736276627
    1.167999983   11.883290291
    1.187999964   11.958319664
    1.207999945   11.931361198
    1.228000045   11.777432442
    1.248000026   11.475538254
    1.268000007   11.046711922
    1.287999988   10.511968613
    1.307999969    9.897943497
    1.327999949    9.268557549
    1.348000050    8.676944733
    1.368000031    8.176192284
    1.388000011    7.807010174
    1.407999992    7.595146656
    1.427999973    7.550439835
    1.447999954    7.662316322
    1.468000054    7.906481266
    1.488000035    8.249950409
    1.508000016    8.652950287
    1.527999997    9.075849533
    1.547999978    9.477745056
    1.567999959    9.842159271
    1.588000059   10.137969017
    1.608000040   10.371849060
    1.628000021   10.523388863
    1.648000002   10.615056992
    1.667999983   10.661518097
    1.687999964   10.653112411
    1.707999945   10.608853340
    1.728000045   10.532723427
    1.748000026   10.432694435
    1.768000007   10.291733742
    1.787999988   10.131196976
    1.807999969    9.934558868
    1.827999949    9.717903137
    1.848000050    9.482749939
    1.868000031    9.236907959
    1.888000011    8.992243767
    1.907999992    8.761701584
    1.927999973    8.557040215
    1.947999954    8.392406464
    1.968000054    8.278648376
    1.988000035    8.222982407
    2.007999897    8.227692604
    2.028000116    8.289632797
    2.048000097    8.398045540
    2.068000078    8.539837837
    2.088000059    8.694899559
    2.108000040    8.846710205
    2.128000021    8.978655815
    2.148000002    9.081077576
    2.167999983    9.146067619
    2.187999964    9.175982475
    2.207999945    9.175969124
    2.227999926    9.157627106
    2.247999907    9.132545471
    2.267999887    9.114214897
    2.288000107    9.119075775
    2.308000088    9.158024788
    2.328000069    9.236459732
    2.348000050    9.360252380
    2.368000031    9.519647598
    2.388000011    9.693539619
    2.407999992    9.859492302
    2.427999973    9.994782448
    2.447999954   10.062135696
    2.467999935   10.021013260
    2.487999916    9.868060112
    2.507999897    9.595080376
    2.528000116    9.221866608
    2.548000097    8.780346870
    2.568000078    8.312650681
    2.588000059    7.867317200
    2.608000040    7.488972664
    2.628000021    7.213150978
    2.648000002    7.060943127
    2.667999983    7.037463188
    2.687999964    7.132587433
    2.707999945    7.326712608
    2.727999926    7.592210293
    2.747999907    7.900348186
    2.767999887    8.221804619
    2.788000107    8.531029701
    2.808000088    8.809780121
    2.828000069    9.041710854
    2.848000050    9.216885567
    2.868000031    9.325257301
    2.888000011    9.362125397
    2.907999992    9.317169189
    2.927999973    9.182818413
    2.947999954    8.953787804
    2.967999935    8.624203682
    2.987999916    8.191116333
    3.007999897    7.658842564
    3.028000116    7.036841869
    3.048000097    6.339819431
    3.068000078    5.591608524
    3.088000059    4.818529606
    3.108000040    4.050712585
    3.128000021    3.316561937
    3.148000002    2.640898466
    3.167999983    2.041831255
    3.187999964    1.532173038
    3.207999945    1.114523530
    3.227999926    0.784523010
    3.247999907    0.534466803
    3.267999887    0.351986587
    3.288000107    0.223939493
    3.308000088    0.137631953
    3.328000069    0.081564285
    3.348000050    0.046620362
    3.368000031    0.025694665
    3.388000011    0.013638658
    3.407999992    0.006967425
    3.427999973    0.003426666
    3.447999954    0.001621777
    3.467999935    0.000737922
    3.487999916    0.000322834
    3.507999897    0.000135690
    3.528000116    0.000054812
    3.548000097    0.000021267
