# E (eV)  pdos(E) 
   -4.214000225   34.930618286
   -4.193999767   35.134349823
   -4.173999786   35.446029663
   -4.153999805   35.836624146
   -4.133999825   36.281059265
   -4.113999844   36.741352081
   -4.093999863   37.208465576
   -4.073999882   37.641441345
   -4.053999901   38.036281586
   -4.033999920   38.369014740
   -4.013999939   38.605678558
   -3.993999958   38.754310608
   -3.973999977   38.748939514
   -3.953999996   38.613605499
   -3.934000015   38.333259583
   -3.914000034   37.902900696
   -3.894000053   37.340564728
   -3.874000072   36.656143188
   -3.854000092   35.859699249
   -3.834000111   34.980209351
   -3.813999891   34.013656616
   -3.793999910   32.995044708
   -3.773999929   31.912391663
   -3.753999949   30.806722641
   -3.733999968   29.710029602
   -3.713999987   28.647369385
   -3.694000006   27.671722412
   -3.674000025   26.834115982
   -3.654000044   26.168617249
   -3.634000063   25.698156357
   -3.614000082   25.426771164
   -3.594000101   25.363471985
   -3.573999882   25.433206558
   -3.553999901   25.585010529
   -3.533999920   25.729864120
   -3.513999939   25.803741455
   -3.493999958   25.732633591
   -3.473999977   25.509525299
   -3.453999996   25.108421326
   -3.434000015   24.530326843
   -3.414000034   23.857221603
   -3.394000053   23.071128845
   -3.374000072   22.257003784
   -3.354000092   21.445589066
   -3.334000111   20.651096344
   -3.313999891   19.875278473
   -3.293999910   19.143486023
   -3.273999929   18.459901810
   -3.253999949   17.819616318
   -3.233999968   17.227527618
   -3.213999987   16.691551208
   -3.194000006   16.217992783
   -3.174000025   15.815436363
   -3.154000044   15.492191315
   -3.134000063   15.256349564
   -3.114000082   15.121913910
   -3.094000101   15.100390434
   -3.073999882   15.195576668
   -3.053999901   15.405981064
   -3.033999920   15.711182594
   -3.013999939   16.074287415
   -2.993999958   16.439096451
   -2.973999977   16.741701126
   -2.953999996   16.913902283
   -2.934000015   16.902992249
   -2.914000034   16.674467087
   -2.894000053   16.223424911
   -2.874000072   15.576988220
   -2.854000092   14.783421516
   -2.834000111   13.911164284
   -2.813999891   13.032501221
   -2.793999910   12.215553284
   -2.773999929   11.514208794
   -2.753999949   10.962566376
   -2.733999968   10.575631142
   -2.713999987   10.346212387
   -2.694000006   10.254189491
   -2.674000025   10.264169693
   -2.654000044   10.339770317
   -2.634000063   10.438062668
   -2.614000082   10.527056694
   -2.594000101   10.576547623
   -2.573999882   10.569248199
   -2.553999901   10.501038551
   -2.533999920   10.377732277
   -2.513999939   10.211125374
   -2.493999958   10.023209572
   -2.473999977    9.830598831
   -2.453999996    9.641989708
   -2.434000015    9.467082024
   -2.414000034    9.302376747
   -2.394000053    9.143072128
   -2.374000072    8.978168488
   -2.354000092    8.798770905
   -2.334000111    8.598675728
   -2.313999891    8.375185013
   -2.293999910    8.129598618
   -2.273999929    7.861920834
   -2.253999949    7.575759888
   -2.233999968    7.276099682
   -2.213999987    6.964852333
   -2.194000006    6.647108555
   -2.174000025    6.328368664
   -2.154000044    6.016024590
   -2.134000063    5.720070362
   -2.114000082    5.450704098
   -2.094000101    5.224417210
   -2.073999882    5.051210403
   -2.053999901    4.944778442
   -2.033999920    4.913428307
   -2.013999939    4.956961632
   -1.993999958    5.064385891
   -1.973999977    5.215804100
   -1.953999996    5.377329350
   -1.934000015    5.509960651
   -1.914000034    5.572797775
   -1.894000053    5.528245449
   -1.873999953    5.357202530
   -1.853999972    5.053567410
   -1.833999991    4.632436752
   -1.814000010    4.123911381
   -1.794000030    3.574686527
   -1.774000049    3.029670477
   -1.753999949    2.535456657
   -1.733999968    2.127281666
   -1.713999987    1.827292919
   -1.694000006    1.641726851
   -1.674000025    1.560412169
   -1.654000044    1.565149188
   -1.633999944    1.623657584
   -1.613999963    1.703547478
   -1.593999982    1.774167657
   -1.574000001    1.808107376
   -1.554000020    1.792546630
   -1.534000039    1.721277475
   -1.514000058    1.599225402
   -1.493999958    1.446603179
   -1.473999977    1.280252457
   -1.453999996    1.127260208
   -1.434000015    1.010238528
   -1.414000034    0.946716964
   -1.394000053    0.946706355
   -1.373999953    1.011395931
   -1.353999972    1.132086039
   -1.333999991    1.291725636
   -1.314000010    1.466847181
   -1.294000030    1.631017447
   -1.274000049    1.758617163
   -1.253999949    1.831928253
   -1.233999968    1.839988470
   -1.213999987    1.785497308
   -1.194000006    1.683966756
   -1.174000025    1.562997699
   -1.154000044    1.452428222
   -1.133999944    1.392108321
   -1.113999963    1.415069222
   -1.093999982    1.548861146
   -1.074000001    1.809593320
   -1.054000020    2.198617220
   -1.034000039    2.698322296
   -1.014000058    3.276726246
   -0.994000018    3.887330294
   -0.973999977    4.472831726
   -0.953999996    4.980442047
   -0.934000015    5.365445137
   -0.913999975    5.603647232
   -0.893999994    5.693848133
   -0.874000013    5.660848618
   -0.853999972    5.548150063
   -0.833999991    5.410354137
   -0.814000010    5.302458286
   -0.794000030    5.269764423
   -0.773999989    5.336873531
   -0.754000008    5.508495808
   -0.734000027    5.772019863
   -0.713999987    6.101152897
   -0.694000006    6.465198040
   -0.674000025    6.833950043
   -0.653999984    7.186514378
   -0.634000003    7.514185905
   -0.614000022    7.812363148
   -0.593999982    8.089138031
   -0.574000001    8.357912064
   -0.554000020    8.629667282
   -0.533999979    8.916109085
   -0.513999999    9.222826958
   -0.493999988    9.552722931
   -0.474000007    9.898694992
   -0.453999996   10.250848770
   -0.433999985   10.592890739
   -0.414000005   10.907411575
   -0.393999994   11.177249908
   -0.374000013   11.389279366
   -0.354000002   11.538819313
   -0.333999991   11.630165100
   -0.314000010   11.675321579
   -0.294000000   11.699388504
   -0.273999989   11.729166031
   -0.254000008   11.792446136
   -0.233999997   11.917536736
   -0.214000002   12.126935005
   -0.194000006   12.434038162
   -0.173999995   12.845035553
   -0.153999999   13.354939461
   -0.134000003   13.955740929
   -0.114000000   14.634156227
   -0.093999997   15.373565674
   -0.074000001   16.158981323
   -0.054000001   16.981290817
   -0.034000002   17.826303482
   -0.014000000   18.691217422
    0.006000000   19.557735443
    0.026000001   20.416162491
    0.046000000   21.252796173
    0.066000000   22.054039001
    0.086000003   22.804367065
    0.105999999   23.499401093
    0.126000002   24.169445038
    0.145999998   24.844493866
    0.165999994   25.582572937
    0.186000004   26.438619614
    0.206000000   27.488718033
    0.225999996   28.779815674
    0.246000007   30.307947159
    0.266000003   32.087074280
    0.286000013   34.028213501
    0.305999994   36.035331726
    0.326000005   38.027450562
    0.345999986   39.860553741
    0.365999997   41.412662506
    0.386000007   42.640720367
    0.405999988   43.475788116
    0.425999999   43.935787201
    0.446000010   44.049831390
    0.465999991   43.905841827
    0.486000001   43.585842133
    0.505999982   43.173843384
    0.526000023   42.739830017
    0.546000004   42.355865479
    0.565999985   42.022911072
    0.586000025   41.778961182
    0.606000006   41.618022919
    0.625999987   41.515068054
    0.646000028   41.461139679
    0.666000009   41.439208984
    0.685999990   41.395259857
    0.705999970   41.337276459
    0.726000011   41.205287933
    0.745999992   40.991294861
    0.765999973   40.639263153
    0.786000013   40.154216766
    0.805999994   39.511161804
    0.825999975   38.705101013
    0.846000016   37.756038666
    0.865999997   36.680953979
    0.885999978   35.512893677
    0.906000018   34.324829102
    0.925999999   33.156806946
    0.945999980   32.080749512
    0.966000021   31.165729523
    0.986000001   30.459711075
    1.006000042   29.999742508
    1.026000023   29.795745850
    1.046000004   29.831769943
    1.065999985   30.062801361
    1.085999966   30.412836075
    1.105999947   30.816875458
    1.126000047   31.169902802
    1.146000028   31.388914108
    1.166000009   31.388912201
    1.185999990   31.151910782
    1.205999970   30.630889893
    1.225999951   29.848840714
    1.246000051   28.846826553
    1.266000032   27.704826355
    1.286000013   26.500818253
    1.305999994   25.350828171
    1.325999975   24.330841064
    1.345999956   23.522907257
    1.366000056   23.001478195
    1.386000037   22.791677475
    1.406000018   22.888406754
    1.425999999   23.279340744
    1.445999980   23.888502121
    1.465999961   24.651699066
    1.485999942   25.464904785
    1.506000042   26.254077911
    1.526000023   26.934236526
    1.546000004   27.435401917
    1.565999985   27.742523193
    1.585999966   27.818597794
    1.605999947   27.667625427
    1.626000047   27.322586060
    1.646000028   26.833503723
    1.666000009   26.204353333
    1.685999990   25.499143600
    1.705999970   24.747934341
    1.725999951   24.009683609
    1.746000051   23.306428909
    1.766000032   22.672151566
    1.786000013   22.132907867
    1.805999994   21.691705704
    1.825999975   21.370523453
    1.845999956   21.147373199
    1.866000056   21.025264740
    1.886000037   21.002172470
    1.906000018   21.063138962
    1.925999999   21.210123062
    1.945999980   21.410144806
    1.965999961   21.680152893
    1.985999942   21.994209290
    2.006000042   22.337251663
    2.026000023   22.694309235
    2.046000004   23.024370193
    2.065999985   23.304441452
    2.085999966   23.512464523
    2.105999947   23.611505508
    2.125999928   23.611536026
    2.145999908   23.503562927
    2.165999889   23.295562744
    2.186000109   23.021556854
    2.206000090   22.703527451
    2.226000071   22.380479813
    2.246000051   22.048450470
    2.266000032   21.725433350
    2.286000013   21.384387970
    2.305999994   21.047334671
    2.325999975   20.656295776
    2.345999956   20.232257843
    2.365999937   19.771205902
    2.385999918   19.273479462
    2.405999899   18.787162781
    2.426000118   18.346946716
    2.446000099   17.999647141
    2.466000080   17.790664673
    2.486000061   17.760295868
    2.506000042   17.932252884
    2.526000023   18.309032440
    2.546000004   18.865447998
    2.565999985   19.558872223
    2.585999966   20.325740814
    2.605999947   21.082944870
    2.625999928   21.746236801
    2.645999908   22.240585327
    2.665999889   22.516048431
    2.686000109   22.570665359
    2.706000090   22.382417679
    2.726000071   21.981298447
    2.746000051   21.452322006
    2.766000032   20.834407806
    2.786000013   20.181913376
    2.805999994   19.545547485
    2.825999975   18.948947906
    2.845999956   18.408113480
    2.865999937   17.934600830
    2.885999918   17.529565811
    2.905999899   17.201841354
    2.926000118   16.961681366
    2.946000099   16.820934296
    2.966000080   16.789514542
    2.986000061   16.868501663
    3.006000042   17.050397873
    3.026000023   17.314548492
    3.046000004   17.635816574
    3.065999985   17.981309891
    3.085999966   18.321851730
    3.105999947   18.634815216
    3.125999928   18.905591965
    3.145999908   19.134502411
    3.165999889   19.323646545
    3.186000109   19.473512650
    3.206000090   19.578762054
    3.226000071   19.645557404
    3.246000051   19.650110245
    3.266000032   19.607025146
    3.286000013   19.476865768
    3.305999994   19.283666611
    3.325999975   19.030982971
    3.345999956   18.726812363
    3.365999937   18.389142990
    3.385999918   18.039201736
    3.405999899   17.699466705
    3.426000118   17.389669418
    3.446000099   17.128835678
    3.466000080   16.931432724
    3.486000061   16.807252884
    3.506000042   16.759357452
    3.526000023   16.782102585
    3.546000004   16.859523773
    3.565999985   16.971668243
    3.585999966   17.087768555
    3.605999947   17.179302216
    3.625999928   17.223600388
    3.645999908   17.210336685
    3.665999889   17.144760132
    3.686000109   17.048606873
    3.706000090   16.956911087
    3.726000071   16.911594391
    3.746000051   16.947130203
    3.766000032   17.084278107
    3.786000013   17.328575134
    3.805999994   17.657358170
    3.825999975   18.033987045
    3.845999956   18.405530930
    3.865999937   18.714099884
    3.885999918   18.907897949
    3.905999899   18.949714661
    3.926000118   18.824172974
    3.946000099   18.535465240
    3.966000080   18.112453461
    3.986000061   17.604869843
    4.006000042   17.068538666
    4.026000023   16.555286407
    4.046000004   16.110534668
    4.065999985   15.759617805
    4.085999966   15.506016731
    4.105999947   15.343120575
    4.125999928   15.252711296
    4.145999908   15.217374802
    4.165999889   15.223658562
    4.185999870   15.269757271
    4.205999851   15.357641220
    4.225999832   15.491429329
    4.245999813   15.673026085
    4.265999794   15.896149635
    4.285999775   16.143634796
    4.306000233   16.395931244
    4.326000214   16.625459671
    4.346000195   16.809459686
    4.366000175   16.930223465
    4.386000156   16.974514008
    4.406000137   16.936668396
    4.426000118   16.806093216
    4.446000099   16.578737259
    4.466000080   16.242599487
    4.486000061   15.783933640
    4.506000042   15.191146851
    4.526000023   14.454867363
    4.546000004   13.579216003
    4.565999985   12.573663712
    4.585999966   11.466331482
    4.605999947   10.287246704
    4.625999928    9.080258369
    4.645999908    7.883237362
    4.665999889    6.732503414
    4.685999870    5.657445908
    4.705999851    4.679459095
    4.725999832    3.808821440
    4.745999813    3.049310923
    4.765999794    2.399284840
    4.785999775    1.853967071
    4.806000233    1.404988170
    4.826000214    1.042323589
    4.846000195    0.755681992
    4.866000175    0.534584820
    4.886000156    0.368298829
    4.906000137    0.246787250
    4.926000118    0.160476416
    4.946000099    0.101189420
    4.966000080    0.061768334
    4.986000061    0.036464348
    5.006000042    0.020783165
    5.026000023    0.011439892
    5.046000004    0.006068739
    5.065999985    0.003102024
    5.085999966    0.001526234
    5.105999947    0.000722470
    5.125999928    0.000328895
    5.145999908    0.000143857
    5.165999889    0.000060452
    5.185999870    0.000024390
